"Date","Time","Temp","SpCond","Cond","Resist","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","TDS","ODOsat","ODO","Battery"
"2020/08/20","06:25:16",18.05,48478,42046,23.7835,31.69,3.620,2.493,7.83,-81.5,3.3,5.62,1.29,31.51,82.8,6.48,12.4
"2020/08/20","06:31:15",18.06,48472,42049,23.7818,31.69,3.644,2.510,7.83,-81.5,3.1,5.04,1.16,31.50,82.6,6.46,12.3
"2020/08/20","06:37:16",17.94,48624,42070,23.7697,31.80,3.672,2.529,7.83,-81.4,3.2,5.86,1.35,31.60,82.6,6.47,12.4
"2020/08/20","06:43:16",17.79,48790,42074,23.7675,31.92,3.709,2.554,7.83,-81.2,3.7,4.81,1.11,31.71,81.9,6.43,12.3
"2020/08/20","06:49:16",17.74,48849,42075,23.7669,31.96,3.741,2.576,7.82,-81.1,3.7,5.15,1.19,31.75,81.3,6.39,12.4
"2020/08/20","06:55:15",17.73,48855,42072,23.7686,31.97,3.770,2.596,7.82,-80.7,2.6,4.42,1.01,31.75,79.8,6.27,12.5
"2020/08/20","07:01:15",17.72,48856,42066,23.7719,31.97,3.796,2.614,7.81,-80.3,3.9,4.76,1.09,31.75,78.8,6.19,12.5
"2020/08/20","07:07:16",17.82,48744,42063,23.7735,31.88,3.816,2.627,7.82,-81.0,3.5,5.14,1.18,31.68,79.8,6.26,12.4
"2020/08/20","07:13:16",18.17,48275,41975,23.8239,31.54,3.841,2.646,7.84,-81.8,2.3,6.02,1.38,31.37,83.1,6.49,12.4
"2020/08/20","07:19:16",18.17,48266,41969,23.8272,31.54,3.862,2.660,7.84,-81.8,2.1,5.18,1.19,31.37,82.8,6.47,12.4
"2020/08/20","07:25:16",18.18,48255,41967,23.8283,31.53,3.882,2.674,7.83,-81.4,2.0,5.72,1.31,31.36,81.6,6.37,12.4
"2020/08/20","07:31:16",18.07,48402,41995,23.8122,31.64,3.896,2.683,7.82,-81.1,2.1,5.70,1.31,31.46,80.5,6.30,12.4
"2020/08/20","07:37:15",17.96,48528,42007,23.8056,31.73,3.882,2.674,7.82,-80.7,2.8,4.84,1.11,31.54,79.2,6.20,12.5
"2020/08/20","07:43:16",17.77,48749,42021,23.7973,31.89,3.914,2.695,7.82,-80.9,2.3,4.26,0.98,31.68,80.2,6.30,12.4
"2020/08/20","07:49:16",17.75,48780,42027,23.7940,31.91,3.929,2.705,7.81,-80.4,4.4,4.28,0.98,31.70,79.3,6.23,12.4
"2020/08/20","07:55:16",17.63,48905,42020,23.7984,32.00,3.916,2.696,7.81,-80.4,2.6,4.26,0.98,31.78,78.9,6.21,12.5
"2020/08/20","08:01:16",17.54,48985,42008,23.8051,32.06,3.909,2.691,7.80,-79.8,2.5,3.61,0.83,31.84,76.8,6.05,12.4
"2020/08/20","08:07:16",17.51,49013,42002,23.8084,32.08,3.907,2.690,7.80,-79.8,2.5,3.68,0.84,31.85,76.9,6.06,12.4
"2020/08/20","08:13:16",17.51,49013,41998,23.8106,32.08,3.895,2.681,7.81,-80.1,2.4,4.80,1.10,31.85,77.3,6.10,12.4
"2020/08/20","08:19:16",17.53,48982,41991,23.8145,32.06,3.875,2.668,7.82,-80.6,2.6,4.33,0.99,31.83,78.6,6.20,12.5
"2020/08/20","08:25:16",17.50,48999,41980,23.8206,32.07,3.858,2.656,7.82,-80.7,3.2,4.46,1.02,31.84,78.9,6.23,12.4
"2020/08/20","08:31:16",17.45,49044,41970,23.8267,32.10,3.832,2.638,7.82,-80.7,2.3,3.85,0.88,31.87,78.7,6.21,12.4
"2020/08/20","08:37:16",17.39,49088,41955,23.8350,32.13,3.811,2.624,7.82,-80.7,2.3,4.74,1.09,31.90,78.3,6.19,12.4
"2020/08/20","08:43:16",17.38,49092,41945,23.8405,32.14,3.782,2.604,7.82,-80.8,2.0,4.68,1.07,31.91,78.7,6.22,12.4
"2020/08/20","08:49:16",17.31,49146,41930,23.8494,32.17,3.756,2.586,7.82,-80.7,2.9,3.77,0.87,31.94,78.6,6.22,12.4
"2020/08/20","08:55:16",17.22,49210,41898,23.8672,32.22,3.719,2.560,7.82,-80.6,2.1,3.89,0.89,31.98,77.2,6.11,12.4
"2020/08/20","09:01:16",17.11,49286,41858,23.8900,32.28,3.685,2.537,7.82,-80.9,3.1,4.63,1.06,32.03,78.5,6.23,12.4
"2020/08/20","09:07:16",17.05,49333,41842,23.8995,32.31,3.651,2.513,7.82,-80.8,2.2,5.06,1.16,32.06,78.1,6.20,12.4
"2020/08/20","09:13:16",16.98,49385,41823,23.9101,32.35,3.621,2.492,7.82,-80.7,1.6,5.05,1.16,32.10,78.4,6.24,12.4
"2020/08/20","09:19:16",16.92,49440,41809,23.9185,32.39,3.578,2.463,7.82,-80.6,2.3,4.84,1.11,32.13,78.0,6.21,12.5
"2020/08/20","09:25:16",16.89,49457,41799,23.9241,32.40,3.530,2.429,7.82,-80.8,1.7,4.44,1.02,32.14,78.6,6.26,12.4
"2020/08/20","09:31:16",16.90,49448,41797,23.9252,32.39,3.489,2.401,7.82,-80.9,2.8,4.02,0.92,32.14,79.1,6.30,12.4
"2020/08/20","09:37:16",16.86,49476,41783,23.9330,32.41,3.434,2.363,7.82,-80.9,2.3,3.55,0.82,32.15,79.1,6.30,12.4
"2020/08/20","09:43:15",16.87,49467,41783,23.9330,32.41,3.375,2.322,7.83,-81.0,3.6,5.09,1.17,32.15,79.1,6.30,12.5
"2020/08/20","09:49:15",16.87,49464,41781,23.9341,32.40,3.324,2.287,7.83,-81.0,2.6,3.75,0.86,32.15,78.9,6.29,12.4
"2020/08/20","09:55:16",16.90,49433,41782,23.9336,32.38,3.265,2.247,7.82,-80.9,3.2,4.18,0.96,32.13,78.4,6.24,12.4
"2020/08/20","10:01:16",16.93,49400,41783,23.9330,32.36,3.192,2.197,7.82,-80.9,3.2,4.63,1.06,32.11,78.7,6.27,12.5
"2020/08/20","10:07:15",16.99,49325,41783,23.9330,32.30,3.125,2.151,7.82,-80.9,3.1,3.42,0.79,32.06,78.5,6.24,12.3
"2020/08/20","10:13:14",17.10,49242,41811,23.9174,32.24,3.048,2.098,7.82,-80.7,5.2,3.81,0.87,32.00,78.3,6.22,12.4
"2020/08/20","10:19:14",17.22,49126,41828,23.9073,32.16,2.969,2.044,7.82,-80.8,8.6,4.54,1.04,31.93,78.7,6.24,12.5
"2020/08/20","10:25:15",17.24,49136,41855,23.8917,32.17,2.900,1.996,7.82,-80.8,10.3,4.38,1.01,31.93,78.9,6.25,12.6
"2020/08/20","10:31:14",17.48,48912,41886,23.8744,32.01,2.829,1.948,7.82,-80.9,11.6,3.83,0.88,31.79,79.1,6.25,12.4
"2020/08/20","10:37:14",17.62,48794,41912,23.8594,31.92,2.747,1.891,7.82,-80.7,14.4,4.82,1.11,31.71,79.2,6.24,12.5
"2020/08/20","10:43:15",17.79,48668,41963,23.8305,31.83,2.667,1.837,7.81,-80.4,16.4,4.46,1.03,31.63,78.2,6.14,12.5
"2020/08/20","10:49:15",17.82,48590,41924,23.8527,31.77,2.594,1.786,7.81,-80.4,19.2,3.68,0.84,31.58,78.2,6.14,12.6
"2020/08/20","10:55:16",17.78,48553,41857,23.8906,31.75,2.524,1.738,7.82,-80.6,21.6,4.59,1.06,31.56,78.8,6.19,12.4
"2020/08/20","11:01:15",18.01,48287,41839,23.9012,31.55,2.455,1.691,7.82,-80.7,13.6,5.14,1.18,31.38,79.2,6.20,12.4
"2020/08/20","11:07:16",18.06,48183,41797,23.9252,31.48,2.385,1.643,7.82,-80.9,18.4,5.39,1.24,31.31,79.8,6.25,12.4
"2020/08/20","11:13:15",18.03,48216,41799,23.9241,31.50,2.316,1.595,7.82,-81.0,17.6,4.61,1.06,31.34,79.9,6.26,12.3
"2020/08/20","11:19:15",18.78,46959,41380,24.1663,30.59,2.245,1.548,7.83,-81.7,17.8,6.19,1.42,30.52,82.2,6.38,12.4
"2020/08/20","11:25:15",19.13,46519,41303,24.2114,30.27,2.174,1.499,7.85,-82.6,20.2,8.53,1.96,30.23,84.4,6.52,12.5
"2020/08/20","11:31:15",19.77,45602,41050,24.3606,29.60,2.093,1.444,7.86,-83.7,17.6,10.50,2.41,29.64,87.5,6.71,12.6
"2020/08/20","11:37:15",19.98,45188,40857,24.4753,29.30,2.042,1.410,7.86,-83.4,11.0,8.59,1.97,29.37,87.5,6.69,12.5
"2020/08/20","11:43:15",19.80,45424,40917,24.4397,29.47,1.978,1.365,7.85,-82.7,8.1,6.36,1.46,29.52,86.1,6.60,12.6
"2020/08/20","11:49:15",19.62,45816,41104,24.3282,29.76,1.915,1.321,7.84,-82.5,8.1,6.97,1.60,29.78,85.3,6.55,12.4
"2020/08/20","11:55:15",19.50,45937,41108,24.3259,29.85,1.843,1.271,7.84,-82.1,8.3,6.30,1.45,29.85,84.5,6.50,12.6
"2020/08/20","12:01:15",19.44,46173,41267,24.2326,30.02,1.781,1.229,7.84,-82.1,7.4,7.45,1.71,30.01,84.3,6.49,12.4
"2020/08/20","12:07:14",19.40,46353,41398,24.1555,30.15,1.718,1.185,7.84,-82.2,6.3,7.13,1.64,30.12,84.1,6.47,12.5
"2020/08/20","12:13:14",19.34,46481,41460,24.1196,30.24,1.646,1.135,7.83,-81.9,6.5,6.73,1.54,30.21,83.7,6.44,12.4
"2020/08/20","12:19:14",19.36,46483,41476,24.1105,30.24,1.580,1.090,7.83,-81.9,7.1,7.17,1.65,30.21,83.5,6.43,12.4
"2020/08/20","12:25:14",19.32,46545,41494,24.0997,30.29,1.529,1.054,7.83,-81.6,7.6,6.89,1.58,30.25,82.9,6.38,12.5
"2020/08/20","12:31:14",19.33,46518,41479,24.1088,30.27,1.493,1.030,7.83,-81.5,6.1,6.73,1.54,30.23,82.6,6.36,12.5
"2020/08/20","12:37:14",19.41,46418,41462,24.1185,30.20,1.437,0.991,7.83,-81.6,5.9,7.22,1.65,30.17,82.9,6.37,12.4
"2020/08/20","12:43:14",19.44,46360,41433,24.1355,30.15,1.394,0.962,7.83,-81.4,5.6,6.10,1.40,30.13,82.5,6.35,12.5
"2020/08/20","12:49:14",19.46,46310,41408,24.1498,30.12,1.330,0.918,7.82,-81.4,5.2,6.85,1.57,30.10,82.5,6.34,12.5
"2020/08/20","12:55:14",19.49,46267,41398,24.1555,30.09,1.288,0.889,7.82,-81.3,5.6,6.23,1.43,30.07,82.4,6.34,12.5
"2020/08/20","13:01:14",19.59,46093,41332,24.1943,29.96,1.233,0.851,7.82,-81.3,5.5,6.97,1.60,29.96,82.5,6.33,12.5
"2020/08/20","13:07:14",19.78,45638,41089,24.3374,29.63,1.200,0.828,7.83,-81.5,8.0,6.64,1.53,29.66,83.1,6.37,12.5
"2020/08/20","13:13:14",19.85,45479,41007,24.3861,29.51,1.165,0.804,7.82,-81.2,5.9,5.94,1.36,29.56,82.9,6.35,12.4
"2020/08/20","13:19:15",19.83,45568,41071,24.3479,29.58,1.131,0.780,7.82,-81.2,6.2,6.47,1.49,29.61,82.4,6.31,12.5
"2020/08/20","13:25:14",19.82,45651,41138,24.3086,29.64,1.082,0.747,7.82,-81.1,6.7,6.41,1.47,29.67,82.1,6.29,12.5
"2020/08/20","13:31:14",19.85,45647,41153,24.2993,29.64,1.053,0.727,7.82,-81.1,6.8,5.26,1.21,29.67,81.9,6.27,12.4
"2020/08/20","13:37:14",19.78,45753,41195,24.2746,29.71,1.017,0.702,7.82,-81.0,10.0,5.94,1.36,29.73,81.9,6.27,12.5
"2020/08/20","13:43:14",19.74,45814,41215,24.2631,29.76,0.989,0.683,7.82,-81.0,10.6,5.68,1.30,29.77,81.8,6.27,12.5
"2020/08/20","13:49:15",19.64,46038,41323,24.1994,29.92,0.965,0.666,7.82,-81.1,12.8,6.54,1.50,29.92,81.8,6.28,12.5
"2020/08/20","13:55:14",19.70,45940,41290,24.2189,29.85,0.940,0.648,7.82,-81.1,10.4,5.47,1.25,29.86,82.1,6.30,12.4
"2020/08/20","14:01:14",19.61,46093,41346,24.1863,29.96,0.915,0.631,7.82,-81.2,14.3,5.05,1.16,29.96,82.2,6.31,12.5
"2020/08/20","14:07:14",19.63,46057,41330,24.1954,29.93,0.894,0.617,7.82,-81.0,11.8,6.09,1.40,29.93,81.9,6.28,12.5
"2020/08/20","14:13:14",19.62,46071,41339,24.1903,29.94,0.869,0.600,7.82,-81.1,12.9,5.82,1.33,29.94,82.1,6.30,12.3
"2020/08/20","14:19:14",19.63,46053,41330,24.1954,29.93,0.853,0.588,7.82,-81.0,13.0,5.97,1.37,29.93,81.7,6.27,12.4
"2020/08/20","14:25:15",19.69,45967,41306,24.2097,29.87,0.856,0.590,7.82,-81.1,11.6,5.94,1.36,29.87,81.8,6.27,12.6
"2020/08/20","14:31:14",19.70,45953,41302,24.2120,29.86,0.850,0.587,7.82,-81.1,12.0,7.17,1.65,29.86,81.9,6.28,12.4
"2020/08/20","14:37:15",19.88,45709,41237,24.2498,29.68,0.837,0.577,7.82,-81.3,9.4,7.60,1.75,29.71,82.3,6.29,12.5
"2020/08/20","14:43:15",20.08,45421,41155,24.2982,29.47,0.834,0.576,7.83,-81.7,9.6,9.18,2.11,29.52,83.2,6.34,12.6
"2020/08/20","14:49:14",20.09,45421,41159,24.2959,29.47,0.861,0.594,7.82,-81.5,9.2,8.27,1.90,29.52,82.9,6.33,12.5
"2020/08/20","14:55:14",20.12,45374,41144,24.3051,29.44,0.855,0.590,7.82,-81.4,8.6,8.47,1.94,29.49,82.6,6.30,12.4
"2020/08/20","15:01:14",20.12,45364,41138,24.3086,29.43,0.869,0.600,7.82,-81.4,8.1,7.80,1.79,29.48,82.5,6.29,12.4
"2020/08/20","15:07:14",20.27,45155,41078,24.3438,29.28,0.900,0.621,7.83,-81.7,8.7,9.29,2.13,29.35,83.6,6.37,12.4
"2020/08/20","15:13:14",20.34,45055,41046,24.3629,29.20,0.925,0.639,7.83,-81.7,8.1,8.69,1.99,29.28,83.7,6.37,12.5
"2020/08/20","15:19:14",20.41,44913,40977,24.4041,29.10,0.943,0.651,7.83,-81.8,7.2,9.01,2.07,29.19,84.0,6.38,12.5
"2020/08/20","15:25:14",20.31,44716,40708,24.5651,28.96,0.956,0.660,7.83,-81.6,7.3,5.92,1.36,29.06,84.1,6.41,12.5
"2020/08/20","15:31:14",20.28,44571,40549,24.6616,28.86,0.999,0.690,7.82,-81.5,8.1,3.95,0.91,28.97,84.3,6.43,12.5
"2020/08/20","15:37:14",20.26,44405,40387,24.7606,28.74,1.036,0.716,7.82,-81.4,7.6,3.77,0.87,28.86,84.2,6.43,12.5
"2020/08/20","15:43:14",20.29,44108,40140,24.9130,28.52,1.070,0.739,7.82,-81.5,6.1,3.49,0.80,28.67,84.9,6.49,12.4
"2020/08/20","15:49:14",20.36,43805,39920,25.0501,28.30,1.103,0.762,7.83,-81.6,5.6,2.61,0.60,28.47,85.5,6.54,12.5
"2020/08/20","15:55:14",20.39,43649,39808,25.1208,28.19,1.148,0.793,7.83,-81.6,5.2,2.91,0.67,28.37,85.5,6.54,12.5
"2020/08/20","16:01:14",20.41,43611,39785,25.1350,28.17,1.188,0.821,7.83,-81.5,5.4,2.88,0.66,28.34,85.4,6.53,12.5
"2020/08/20","16:07:14",20.44,43498,39713,25.1807,28.08,1.244,0.860,7.83,-81.6,5.3,2.96,0.68,28.27,85.8,6.56,12.5
"2020/08/20","16:13:14",20.45,43480,39698,25.1900,28.07,1.263,0.873,7.83,-81.6,5.7,2.81,0.64,28.26,85.7,6.55,12.4
"2020/08/20","16:19:14",20.45,43472,39697,25.1906,28.06,1.349,0.932,7.82,-81.4,5.0,2.58,0.59,28.25,85.6,6.54,12.4
"2020/08/20","16:25:14",20.46,43485,39711,25.1819,28.07,1.370,0.946,7.82,-81.4,5.7,3.49,0.80,28.26,85.1,6.51,12.4
"2020/08/20","16:31:14",20.48,43437,39683,25.1999,28.04,1.435,0.992,7.82,-81.4,5.4,1.89,0.43,28.23,85.4,6.53,12.5
"2020/08/20","16:37:14",20.48,43446,39692,25.1937,28.05,1.475,1.019,7.82,-81.3,4.8,3.08,0.70,28.24,85.1,6.50,12.4
"2020/08/20","16:43:14",20.48,43457,39701,25.1881,28.05,1.524,1.053,7.82,-81.2,4.8,2.28,0.53,28.24,85.0,6.49,12.3
"2020/08/20","16:49:14",20.49,43462,39714,25.1801,28.06,1.586,1.096,7.82,-81.3,5.6,2.99,0.69,28.25,85.3,6.52,12.4
"2020/08/20","16:55:15",20.48,43463,39713,25.1807,28.06,1.655,1.144,7.82,-81.5,5.6,3.46,0.79,28.25,85.8,6.56,12.5
"2020/08/20","17:01:14",20.50,43436,39706,25.1850,28.04,1.712,1.183,7.82,-81.4,4.7,3.41,0.78,28.23,85.5,6.53,12.4
"2020/08/20","17:07:14",20.51,43397,39677,25.2036,28.01,1.773,1.225,7.82,-81.5,4.5,2.67,0.61,28.20,86.0,6.57,12.5
"2020/08/20","17:13:14",20.51,43382,39658,25.2154,28.00,1.841,1.272,7.82,-81.5,4.7,3.16,0.72,28.19,86.1,6.58,12.5
"2020/08/20","17:19:14",20.51,43380,39660,25.2142,28.00,1.889,1.306,7.82,-81.5,4.8,3.42,0.79,28.19,86.0,6.57,12.5
"2020/08/20","17:25:14",20.52,43362,39649,25.2210,27.98,1.950,1.347,7.82,-81.4,4.0,2.85,0.66,28.18,85.8,6.55,12.5
"2020/08/20","17:31:14",20.51,43396,39671,25.2074,28.01,2.009,1.388,7.82,-81.3,3.5,2.17,0.50,28.20,86.1,6.57,12.5
"2020/08/20","17:37:14",20.47,43530,39765,25.1479,28.11,2.077,1.435,7.82,-81.4,4.5,2.52,0.58,28.29,85.4,6.52,12.5
"2020/08/20","17:43:14",20.50,43484,39749,25.1578,28.07,2.138,1.478,7.82,-81.5,4.8,2.87,0.66,28.26,86.3,6.59,12.5
"2020/08/20","17:49:14",20.51,43499,39771,25.1436,28.08,2.194,1.516,7.82,-81.5,3.8,2.05,0.47,28.27,85.9,6.56,12.4
"2020/08/20","17:55:14",20.53,43511,39800,25.1257,28.09,2.252,1.556,7.82,-81.4,3.6,2.04,0.47,28.28,86.0,6.56,12.5
"2020/08/20","18:01:14",20.55,43541,39839,25.1011,28.11,2.311,1.597,7.82,-81.4,4.2,2.78,0.64,28.30,85.7,6.53,12.4
"2020/08/20","18:07:14",20.53,43586,39868,25.0826,28.15,2.376,1.642,7.83,-81.5,3.4,3.49,0.80,28.33,86.0,6.56,12.4
"2020/08/20","18:13:14",20.52,43612,39881,25.0746,28.16,2.414,1.668,7.83,-81.6,3.1,2.80,0.64,28.34,86.6,6.60,12.3
"2020/08/20","18:19:14",19.58,45879,41129,24.3138,29.80,2.470,1.704,7.81,-80.8,6.6,4.42,1.01,29.82,83.1,6.39,12.4
"2020/08/20","18:25:15",19.10,46721,41456,24.1219,30.42,2.499,1.723,7.81,-80.7,5.6,3.99,0.91,30.36,82.4,6.37,12.6
"2020/08/20","18:31:15",19.14,46702,41476,24.1105,30.40,2.572,1.773,7.81,-80.7,6.8,4.09,0.94,30.35,82.6,6.38,12.6
"2020/08/20","18:37:15",19.14,46691,41463,24.1179,30.39,2.620,1.807,7.81,-80.4,5.6,2.88,0.66,30.34,81.4,6.29,12.6
"2020/08/20","18:43:15",19.40,46026,41103,24.3294,29.91,2.667,1.840,7.82,-80.9,4.5,3.69,0.85,29.91,83.1,6.41,12.5
"2020/08/20","18:49:15",19.38,46081,41137,24.3091,29.95,2.716,1.874,7.81,-80.7,4.6,3.29,0.75,29.95,82.7,6.38,12.6
"2020/08/20","18:55:15",19.19,46468,41314,24.2046,30.23,2.756,1.901,7.81,-80.6,3.2,2.89,0.66,30.20,81.8,6.31,12.6
"2020/08/20","19:01:15",18.92,46956,41502,24.0952,30.59,2.815,1.941,7.81,-80.3,4.6,3.17,0.72,30.52,81.5,6.31,12.5
"2020/08/20","19:07:15",18.93,46945,41502,24.0952,30.58,2.864,1.975,7.81,-80.4,4.0,3.02,0.69,30.51,81.6,6.32,12.5
"2020/08/20","19:13:15",18.95,46909,41491,24.1014,30.55,2.916,2.010,7.81,-80.4,2.9,2.84,0.65,30.49,81.1,6.28,12.6
"2020/08/20","19:19:15",18.97,46888,41490,24.1020,30.54,2.970,2.048,7.81,-80.3,3.4,3.13,0.72,30.47,80.9,6.26,12.4
"2020/08/20","19:25:15",19.02,46822,41479,24.1088,30.49,3.001,2.069,7.81,-80.2,2.9,3.59,0.82,30.43,81.0,6.27,12.5
"2020/08/20","19:31:15",19.00,46836,41472,24.1128,30.50,3.036,2.094,7.81,-80.4,4.3,3.30,0.76,30.44,81.1,6.27,12.6
"2020/08/20","19:37:15",18.60,47501,41690,23.9863,30.98,3.064,2.111,7.81,-80.1,4.5,2.81,0.64,30.87,80.1,6.23,12.3
"2020/08/20","19:43:15",18.36,47908,41831,23.9056,31.28,3.097,2.134,7.81,-80.1,6.0,3.18,0.73,31.14,79.8,6.22,12.4
"2020/08/20","19:49:15",18.30,48005,41861,23.8884,31.35,3.145,2.167,7.81,-80.1,6.2,3.53,0.81,31.20,79.9,6.23,12.4
"2020/08/20","19:55:15",18.29,48027,41873,23.8817,31.36,3.173,2.186,7.80,-80.0,4.7,3.34,0.77,31.21,79.6,6.21,12.4
"2020/08/20","20:01:15",18.27,48065,41887,23.8739,31.39,3.224,2.221,7.80,-79.8,4.2,2.44,0.56,31.24,78.7,6.14,12.4
"2020/08/20","20:07:16",18.27,48068,41890,23.8722,31.39,3.265,2.249,7.81,-80.1,4.5,3.82,0.88,31.24,79.6,6.21,12.4
"2020/08/20","20:13:15",18.56,47655,41793,23.9274,31.09,3.297,2.272,7.82,-80.8,4.1,3.74,0.86,30.97,82.2,6.39,12.4
"2020/08/20","20:19:15",18.38,47935,41872,23.8822,31.30,3.320,2.287,7.80,-80.0,3.9,3.04,0.70,31.15,79.6,6.20,12.4
