"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Chl","Chl","Turbid+","ODOsat","ODO","Battery"
"2019/11/21","03:13:13",13.29,47288,36713,27.2383,30.73,30.74,16.601,1.648,7.81,-65.4,0.28,0.06,3.7,88.9,7.69,12.4
"2019/11/21","03:19:13",13.27,47367,36759,27.2043,30.78,30.80,16.608,1.653,7.81,-65.4,0.26,0.06,4.1,88.9,7.69,12.4
"2019/11/21","03:25:14",13.27,47363,36755,27.2072,30.78,30.80,16.614,1.657,7.81,-65.4,0.46,0.11,3.5,88.9,7.69,12.4
"2019/11/21","03:31:13",13.27,47358,36752,27.2094,30.78,30.79,16.619,1.660,7.81,-65.5,0.25,0.06,4.2,88.8,7.68,12.4
"2019/11/21","03:37:13",13.30,47249,36688,27.2565,30.71,30.71,16.622,1.662,7.82,-65.6,0.91,0.21,4.2,89.0,7.69,12.4
"2019/11/21","03:43:13",13.30,47208,36660,27.2775,30.68,30.69,16.625,1.664,7.81,-65.5,1.13,0.26,4.1,89.2,7.71,12.3
"2019/11/21","03:49:13",13.27,47363,36755,27.2072,30.78,30.80,16.628,1.667,7.82,-65.6,0.42,0.09,4.2,88.9,7.68,12.4
"2019/11/21","03:55:13",13.26,47378,36756,27.2065,30.79,30.81,16.632,1.669,7.82,-65.6,0.01,0.00,4.3,88.9,7.69,12.4
"2019/11/21","04:01:13",13.25,47470,36816,27.1618,30.85,30.87,16.635,1.671,7.82,-65.6,0.94,0.22,3.2,88.8,7.67,12.4
"2019/11/21","04:07:13",13.26,47406,36771,27.1949,30.81,30.83,16.636,1.672,7.82,-65.6,0.26,0.06,3.7,88.5,7.65,12.5
"2019/11/21","04:13:13",13.25,47423,36782,27.1870,30.82,30.84,16.637,1.673,7.82,-65.6,1.12,0.25,4.0,88.4,7.65,12.4
"2019/11/21","04:19:13",13.26,47396,36769,27.1971,30.80,30.82,16.637,1.673,7.82,-65.6,0.37,0.08,3.9,88.4,7.65,12.5
"2019/11/21","04:25:13",13.27,47352,36741,27.2173,30.77,30.79,16.636,1.672,7.82,-65.6,0.77,0.18,3.8,88.6,7.66,12.4
"2019/11/21","04:31:13",13.29,47304,36721,27.2326,30.74,30.75,16.634,1.670,7.82,-65.6,0.98,0.22,4.7,88.6,7.66,12.5
"2019/11/21","04:37:13",13.29,47243,36674,27.2674,30.70,30.71,16.632,1.669,7.82,-65.6,0.08,0.02,7.0,88.5,7.66,12.4
"2019/11/21","04:43:13",13.31,47096,36583,27.3350,30.61,30.60,16.628,1.667,7.81,-65.4,0.45,0.10,6.8,88.5,7.66,12.5
"2019/11/21","04:49:13",13.35,46738,36342,27.5165,30.38,30.35,16.625,1.665,7.81,-65.5,0.31,0.07,5.9,88.8,7.69,12.5
"2019/11/21","04:55:13",13.45,45855,35736,27.9827,29.80,29.71,16.616,1.660,7.81,-65.4,0.71,0.16,7.8,89.9,7.80,12.4
"2019/11/21","05:01:13",13.70,43835,34370,29.0950,28.49,28.27,16.602,1.651,7.81,-65.3,-0.30,-0.07,5.4,92.1,8.02,12.5
"2019/11/21","05:07:13",13.75,43508,34156,29.2772,28.28,28.04,16.595,1.647,7.81,-65.2,0.86,0.19,6.5,92.6,8.06,12.7
"2019/11/21","05:13:13",13.79,42971,33767,29.6150,27.93,27.66,16.590,1.644,7.81,-65.2,0.40,0.09,5.4,92.9,8.11,12.5
"2019/11/21","05:19:13",13.74,43399,34062,29.3586,28.21,27.96,16.587,1.642,7.81,-65.1,1.79,0.41,7.3,92.5,8.07,12.4
"2019/11/21","05:25:13",13.71,43431,34069,29.3519,28.23,27.98,16.584,1.640,7.80,-64.8,1.00,0.23,8.6,91.9,8.02,12.5
"2019/11/21","05:31:13",13.78,43224,33963,29.4439,28.09,27.84,16.575,1.633,7.80,-64.5,0.87,0.20,8.6,91.4,7.96,12.5
"2019/11/21","05:37:14",13.80,43372,34092,29.3325,28.19,27.95,16.568,1.629,7.80,-64.5,1.80,0.41,10.1,91.2,7.94,12.4
"2019/11/21","05:43:13",13.79,43431,34134,29.2964,28.23,27.99,16.562,1.624,7.79,-64.3,1.81,0.42,12.8,90.7,7.90,12.4
"2019/11/21","05:49:13",13.81,43234,33993,29.4176,28.10,27.85,16.555,1.620,7.79,-64.1,1.73,0.40,12.5,90.6,7.89,12.4
"2019/11/21","05:55:13",13.78,43178,33922,29.4795,28.06,27.81,16.546,1.613,7.79,-64.1,1.12,0.25,14.3,90.9,7.93,12.5
"2019/11/21","06:01:13",13.78,42704,33551,29.8055,27.75,27.47,16.538,1.608,7.79,-64.2,0.47,0.11,12.2,91.4,7.98,12.4
"2019/11/21","06:07:13",13.80,42825,33665,29.7044,27.83,27.56,16.527,1.601,7.79,-64.1,0.95,0.22,10.4,91.2,7.96,12.4
"2019/11/21","06:13:13",13.81,43109,33894,29.5041,28.02,27.76,16.518,1.594,7.79,-64.0,2.02,0.46,10.0,90.6,7.89,12.4
"2019/11/21","06:19:13",13.78,43360,34071,29.3502,28.18,27.94,16.510,1.588,7.79,-64.0,2.08,0.48,9.4,90.2,7.86,12.4
"2019/11/21","06:25:13",13.78,43517,34189,29.2487,28.28,28.05,16.501,1.582,7.79,-64.0,1.39,0.32,11.1,90.3,7.86,12.4
"2019/11/21","06:31:13",13.82,43055,33861,29.5322,27.98,27.72,16.491,1.576,7.78,-63.8,1.71,0.39,8.9,90.6,7.90,12.5
"2019/11/21","06:37:13",13.84,42944,33789,29.5953,27.91,27.64,16.483,1.570,7.78,-63.7,1.81,0.42,9.6,90.3,7.87,12.4
"2019/11/21","06:43:13",13.82,43039,33852,29.5407,27.97,27.71,16.477,1.566,7.78,-63.7,1.40,0.32,8.6,90.2,7.86,12.4
"2019/11/21","06:49:13",13.80,42870,33699,29.6742,27.86,27.59,16.468,1.560,7.78,-63.7,0.67,0.15,9.5,90.3,7.88,12.4
"2019/11/21","06:55:13",13.80,42893,33715,29.6605,27.88,27.60,16.460,1.555,7.78,-63.5,0.47,0.11,9.0,90.0,7.85,12.4
"2019/11/21","07:01:13",13.80,42992,33793,29.5919,27.94,27.67,16.450,1.548,7.78,-63.6,0.76,0.17,9.9,89.8,7.83,12.4
"2019/11/21","07:07:14",13.80,42967,33778,29.6047,27.92,27.66,16.439,1.540,7.78,-63.5,1.20,0.27,8.7,89.7,7.82,12.5
"2019/11/21","07:13:13",13.80,42512,33419,29.9231,27.63,27.33,16.430,1.534,7.78,-63.5,-0.25,-0.06,7.8,90.3,7.90,12.5
"2019/11/21","07:19:13",13.84,42659,33569,29.7890,27.72,27.44,16.419,1.526,7.78,-63.6,0.76,0.17,7.6,90.3,7.88,12.5
"2019/11/21","07:25:13",13.84,42727,33619,29.7449,27.77,27.49,16.411,1.521,7.78,-63.6,1.75,0.40,7.3,90.6,7.91,12.4
"2019/11/21","07:31:13",13.82,42825,33680,29.6914,27.83,27.56,16.405,1.516,7.78,-63.4,1.39,0.32,7.4,90.1,7.86,12.3
"2019/11/21","07:37:13",13.85,42640,33556,29.8012,27.71,27.42,16.396,1.511,7.78,-63.7,0.49,0.11,7.5,90.8,7.92,12.4
"2019/11/21","07:43:13",13.85,42632,33554,29.8029,27.71,27.42,16.391,1.507,7.78,-63.6,1.90,0.43,7.4,90.6,7.90,12.5
"2019/11/21","07:49:13",13.85,42609,33538,29.8168,27.69,27.40,16.385,1.503,7.78,-63.6,1.11,0.25,8.1,90.5,7.90,12.4
"2019/11/21","07:55:13",13.86,42581,33521,29.8324,27.67,27.38,16.378,1.499,7.78,-63.5,1.92,0.44,7.5,90.3,7.88,12.4
"2019/11/21","08:01:13",13.86,42608,33540,29.8151,27.69,27.40,16.374,1.495,7.78,-63.5,1.07,0.24,7.3,90.3,7.88,12.5
"2019/11/21","08:07:13",13.85,42623,33549,29.8073,27.70,27.41,16.370,1.493,7.77,-63.3,1.79,0.41,8.2,89.7,7.83,12.5
"2019/11/21","08:13:13",13.85,42631,33549,29.8073,27.71,27.42,16.367,1.491,7.78,-63.4,1.68,0.38,8.1,90.0,7.86,12.7
"2019/11/21","08:19:13",13.84,42515,33452,29.8934,27.63,27.34,16.364,1.488,7.78,-63.5,0.71,0.16,7.9,90.4,7.90,12.4
"2019/11/21","08:25:13",13.84,42311,33289,30.0399,27.50,27.19,16.359,1.485,7.78,-63.6,1.07,0.24,7.2,91.1,7.96,12.4
"2019/11/21","08:31:13",13.85,42254,33254,30.0716,27.46,27.15,16.346,1.476,7.78,-63.6,0.51,0.12,6.8,91.2,7.97,12.4
"2019/11/21","08:37:13",13.84,42295,33278,30.0495,27.49,27.18,16.332,1.466,7.78,-63.3,0.90,0.21,9.3,90.3,7.89,12.4
"2019/11/21","08:43:13",13.86,41825,32925,30.3722,27.18,26.85,16.320,1.459,7.77,-63.0,0.42,0.09,10.1,89.6,7.85,12.4
"2019/11/21","08:49:14",13.89,41055,32341,30.9206,26.68,26.30,16.312,1.453,7.77,-62.9,-0.51,-0.12,8.8,89.8,7.88,12.4
"2019/11/21","08:55:13",13.91,40771,32132,31.1217,26.50,26.10,16.307,1.450,7.77,-62.8,0.40,0.09,8.0,89.8,7.90,12.4
"2019/11/21","09:01:13",13.90,40774,32133,31.1208,26.50,26.10,16.303,1.448,7.76,-62.7,-0.18,-0.04,8.1,89.8,7.89,12.4
"2019/11/21","09:07:13",13.90,40344,31789,31.4573,26.22,25.80,16.300,1.446,7.77,-62.8,0.82,0.19,7.5,90.1,7.94,12.4
"2019/11/21","09:13:13",13.91,40275,31748,31.4984,26.17,25.75,16.297,1.444,7.76,-62.7,0.04,0.01,8.3,90.0,7.93,12.4
"2019/11/21","09:19:13",13.91,40043,31564,31.6812,26.02,25.58,16.296,1.443,7.76,-62.7,-0.38,-0.09,7.9,90.1,7.94,12.4
"2019/11/21","09:25:13",13.93,39936,31489,31.7573,25.95,25.51,16.294,1.442,7.76,-62.7,0.20,0.05,7.8,90.1,7.94,12.5
"2019/11/21","09:31:13",13.92,39839,31410,31.8373,25.89,25.44,16.294,1.443,7.76,-62.7,-0.44,-0.10,7.0,90.1,7.95,12.3
"2019/11/21","09:37:13",13.94,40033,31576,31.6699,26.02,25.58,16.294,1.442,7.76,-62.6,0.11,0.03,7.7,90.0,7.92,12.4
"2019/11/21","09:43:13",13.95,40019,31572,31.6738,26.01,25.57,16.296,1.444,7.76,-62.5,0.14,0.03,7.9,89.8,7.91,12.3
"2019/11/21","09:49:13",13.96,39894,31481,31.7652,25.93,25.48,16.297,1.445,7.76,-62.5,-0.06,-0.02,7.4,89.8,7.91,12.5
"2019/11/21","09:55:13",13.97,39661,31303,31.9455,25.78,25.32,16.299,1.446,7.76,-62.4,-0.28,-0.07,7.0,89.8,7.92,12.5
"2019/11/21","10:01:13",13.97,39454,31145,32.1083,25.64,25.17,16.303,1.449,7.76,-62.4,-0.08,-0.02,8.0,89.8,7.93,12.5
"2019/11/21","10:07:13",13.98,39345,31062,32.1936,25.57,25.09,16.307,1.452,7.76,-62.3,0.22,0.05,6.7,89.6,7.91,12.4
"2019/11/21","10:13:13",13.98,39245,30984,32.2748,25.50,25.02,16.314,1.456,7.75,-62.2,-0.36,-0.08,6.6,89.6,7.91,12.5
"2019/11/21","10:19:13",13.98,39166,30925,32.3365,25.45,24.97,16.321,1.462,7.75,-62.0,-0.52,-0.12,7.9,89.5,7.91,12.4
"2019/11/21","10:25:13",13.98,39142,30905,32.3574,25.44,24.95,16.331,1.468,7.75,-62.0,-0.02,0.00,6.4,89.4,7.90,12.4
"2019/11/21","10:31:13",13.99,39148,30912,32.3497,25.44,24.96,16.338,1.473,7.75,-62.0,0.05,0.01,6.8,89.3,7.89,12.5
"2019/11/21","10:37:13",13.98,39161,30922,32.3395,25.45,24.96,16.347,1.480,7.75,-61.9,-0.19,-0.05,6.7,89.2,7.88,12.4
"2019/11/21","10:43:13",13.98,39184,30940,32.3201,25.47,24.98,16.355,1.485,7.75,-61.9,-0.05,-0.01,7.1,89.1,7.87,12.4
"2019/11/21","10:49:13",13.98,39184,30938,32.3222,25.47,24.98,16.366,1.492,7.75,-62.0,-0.79,-0.18,6.5,89.4,7.90,12.4
"2019/11/21","10:55:14",13.98,39183,30935,32.3262,25.46,24.98,16.375,1.499,7.75,-62.0,-0.20,-0.05,6.7,89.4,7.90,12.5
"2019/11/21","11:01:14",13.98,39213,30962,32.2977,25.48,25.00,16.384,1.505,7.75,-62.0,-0.52,-0.12,6.7,89.4,7.89,12.5
"2019/11/21","11:07:13",13.98,39254,30993,32.2656,25.51,25.03,16.392,1.510,7.75,-62.0,0.44,0.10,7.5,89.3,7.88,12.4
"2019/11/21","11:13:13",13.97,39268,30997,32.2616,25.52,25.04,16.403,1.518,7.75,-62.0,-0.25,-0.06,7.8,89.2,7.88,12.5
"2019/11/21","11:19:13",13.96,39277,30993,32.2656,25.53,25.05,16.414,1.525,7.75,-62.0,0.32,0.07,6.9,89.2,7.88,12.5
"2019/11/21","11:25:13",13.94,39265,30974,32.2850,25.52,25.04,16.423,1.532,7.75,-62.0,-0.23,-0.05,6.9,89.1,7.88,12.4
"2019/11/21","11:31:13",13.94,39323,31017,32.2402,25.56,25.08,16.436,1.541,7.75,-62.0,0.11,0.03,6.2,89.2,7.88,12.4
"2019/11/21","11:37:13",13.94,39362,31050,32.2063,25.58,25.11,16.448,1.549,7.75,-62.0,-0.25,-0.06,6.8,89.2,7.88,12.4
"2019/11/21","11:43:13",13.93,39439,31097,32.1577,25.63,25.16,16.459,1.557,7.75,-62.1,-0.67,-0.16,6.8,89.3,7.89,12.4
"2019/11/21","11:49:13",13.91,39453,31099,32.1552,25.64,25.17,16.470,1.564,7.75,-62.1,-0.09,-0.02,6.8,89.3,7.89,12.4
"2019/11/21","11:55:13",13.90,39466,31101,32.1532,25.65,25.18,16.482,1.573,7.75,-62.1,-0.57,-0.13,6.6,89.4,7.90,12.5
"2019/11/21","12:01:13",13.90,39471,31100,32.1547,25.65,25.18,16.491,1.579,7.75,-62.1,-0.77,-0.18,6.9,89.3,7.89,12.5
"2019/11/21","12:07:13",13.89,39456,31087,32.1678,25.64,25.17,16.504,1.588,7.75,-62.1,-0.74,-0.17,7.0,89.3,7.89,12.4
"2019/11/21","12:13:13",13.90,39447,31083,32.1724,25.64,25.16,16.517,1.597,7.75,-62.1,-0.05,-0.01,6.8,89.4,7.90,12.3
"2019/11/21","12:19:13",13.88,39406,31038,32.2189,25.61,25.14,16.529,1.605,7.75,-62.1,0.52,0.12,6.8,89.4,7.90,12.4
"2019/11/21","12:25:13",13.89,39370,31019,32.2387,25.59,25.11,16.542,1.614,7.75,-62.1,0.61,0.14,5.9,89.3,7.90,12.4
"2019/11/21","12:31:13",13.90,39373,31022,32.2347,25.59,25.11,16.555,1.623,7.75,-62.1,0.09,0.02,5.8,89.2,7.89,12.4
"2019/11/21","12:37:13",13.90,39379,31029,32.2281,25.59,25.12,16.568,1.632,7.75,-62.0,-0.38,-0.09,5.7,89.0,7.87,12.5
"2019/11/21","12:43:13",13.92,39492,31136,32.1174,25.67,25.20,16.580,1.640,7.75,-62.0,-0.20,-0.05,6.4,89.0,7.86,12.4
"2019/11/21","12:49:13",13.93,39601,31228,32.0230,25.74,25.27,16.596,1.651,7.75,-62.1,-0.38,-0.09,5.3,89.1,7.87,12.4
"2019/11/21","12:55:13",13.87,40327,31756,31.4897,26.21,25.79,16.612,1.662,7.76,-62.4,0.19,0.04,5.5,89.0,7.84,12.5
"2019/11/21","13:01:13",13.80,41419,32558,30.7147,26.92,26.56,16.628,1.672,7.77,-62.7,0.41,0.09,5.3,89.0,7.81,12.4
"2019/11/21","13:07:13",13.65,43457,34040,29.3771,28.24,28.00,16.646,1.683,7.78,-63.8,0.34,0.08,5.1,89.0,7.77,12.4
"2019/11/21","13:13:13",13.65,43409,33997,29.4143,28.21,27.97,16.659,1.691,7.79,-63.9,0.43,0.10,4.9,89.1,7.78,12.3
"2019/11/21","13:19:13",13.58,44142,34512,28.9756,28.69,28.49,16.673,1.700,7.79,-64.3,0.35,0.08,4.8,89.1,7.77,12.4
"2019/11/21","13:25:13",13.55,44532,34792,28.7422,28.94,28.77,16.685,1.708,7.80,-64.5,0.30,0.07,4.7,89.0,7.75,12.4
"2019/11/21","13:31:13",13.52,44898,35055,28.5268,29.18,29.03,16.697,1.716,7.80,-64.6,1.02,0.23,5.3,88.9,7.73,12.4
"2019/11/21","13:37:13",13.51,44976,35106,28.4848,29.23,29.09,16.708,1.723,7.80,-64.6,1.24,0.29,5.1,88.9,7.73,12.5
"2019/11/21","13:43:13",13.54,44638,34863,28.6834,29.01,28.84,16.720,1.732,7.80,-64.8,0.58,0.13,5.6,89.0,7.75,12.4
"2019/11/21","13:49:13",13.53,44666,34878,28.6714,29.03,28.86,16.733,1.741,7.80,-64.9,0.26,0.06,5.5,89.1,7.75,12.3
"2019/11/21","13:55:13",13.50,44928,35059,28.5236,29.20,29.05,16.749,1.752,7.81,-65.0,0.87,0.20,5.7,89.0,7.74,12.5
"2019/11/21","14:01:13",13.42,45867,35726,27.9911,29.81,29.72,16.767,1.763,7.81,-65.3,1.23,0.28,6.7,88.8,7.71,12.4
"2019/11/21","14:07:13",13.40,46004,35809,27.9262,29.90,29.82,16.783,1.775,7.81,-65.2,1.27,0.29,8.7,88.7,7.70,12.4
"2019/11/21","14:13:13",13.39,46194,35946,27.8192,30.02,29.96,16.801,1.786,7.81,-65.4,0.83,0.19,6.2,88.6,7.68,12.4
"2019/11/21","14:19:13",13.47,45190,35238,28.3782,29.37,29.24,16.816,1.798,7.80,-64.9,0.39,0.09,5.1,88.8,7.72,12.3
"2019/11/21","14:25:14",13.49,44920,35041,28.5379,29.19,29.04,16.834,1.811,7.80,-64.9,1.04,0.24,5.4,88.6,7.71,12.5
"2019/11/21","14:31:13",13.50,44573,34779,28.7527,28.97,28.80,16.854,1.825,7.80,-64.9,0.56,0.13,4.0,88.9,7.74,12.4
"2019/11/21","14:37:13",13.48,44554,34746,28.7802,28.96,28.78,16.876,1.840,7.80,-64.8,0.71,0.16,4.2,88.6,7.73,12.3
"2019/11/21","14:43:13",13.45,45163,35202,28.4073,29.35,29.22,16.897,1.854,7.81,-65.0,1.59,0.37,5.4,88.7,7.72,12.4
"2019/11/21","14:49:13",13.43,45625,35546,28.1326,29.65,29.55,16.920,1.869,7.81,-65.4,0.67,0.16,6.6,88.7,7.70,12.3
"2019/11/21","14:55:13",13.41,45884,35730,27.9873,29.82,29.73,16.939,1.882,7.81,-65.4,0.23,0.05,5.3,88.5,7.68,12.4
"2019/11/21","15:01:14",13.39,46145,35913,27.8450,29.99,29.92,16.959,1.896,7.81,-65.4,0.41,0.09,5.5,88.4,7.66,12.5
"2019/11/21","15:07:13",13.38,46255,35991,27.7845,30.06,30.00,16.980,1.910,7.82,-65.7,-0.13,-0.03,5.3,88.3,7.65,12.4
"2019/11/21","15:13:14",13.38,46258,35993,27.7830,30.06,30.00,16.999,1.923,7.82,-65.6,0.83,0.19,5.1,88.2,7.65,12.5
"2019/11/21","15:19:13",13.38,46276,36005,27.7740,30.07,30.02,17.019,1.937,7.82,-65.6,0.31,0.07,5.7,88.3,7.66,12.4
"2019/11/21","15:25:13",13.42,45355,35323,28.3099,29.48,29.35,17.035,1.949,7.81,-65.2,-0.49,-0.11,6.7,88.5,7.70,12.3
"2019/11/21","15:31:14",13.43,45540,35477,28.1876,29.60,29.49,17.051,1.959,7.81,-65.4,0.41,0.09,6.1,88.3,7.67,12.5
"2019/11/21","15:37:14",13.40,45959,35775,27.9521,29.87,29.79,17.070,1.972,7.82,-65.6,0.26,0.06,5.7,88.0,7.64,12.5
"2019/11/21","15:43:13",13.38,46243,35976,27.7966,30.05,29.99,17.086,1.983,7.82,-65.7,0.53,0.12,4.4,88.3,7.66,12.4
"2019/11/21","15:49:13",13.37,46266,35991,27.7845,30.07,30.01,17.101,1.993,7.82,-65.7,1.46,0.33,6.0,88.5,7.67,12.4
"2019/11/21","15:55:13",13.35,46508,36157,27.6569,30.23,30.18,17.116,2.003,7.83,-66.1,0.87,0.20,4.8,88.3,7.65,12.4
"2019/11/21","16:01:13",13.34,46557,36192,27.6301,30.26,30.22,17.128,2.012,7.83,-66.1,0.93,0.21,5.1,88.4,7.66,12.4
"2019/11/21","16:07:13",13.28,46893,36393,27.4781,30.48,30.46,17.143,2.021,7.83,-66.2,0.23,0.05,8.7,88.1,7.63,12.4
"2019/11/21","16:13:13",13.28,46884,36385,27.4840,30.47,30.45,17.152,2.028,7.83,-66.2,0.90,0.21,9.7,88.1,7.63,12.4
"2019/11/21","16:19:13",13.22,47169,36553,27.3577,30.66,30.65,17.164,2.036,7.83,-66.2,0.63,0.14,9.6,88.2,7.64,12.5
"2019/11/21","16:25:13",13.18,47364,36673,27.2681,30.78,30.79,17.176,2.043,7.83,-66.3,0.28,0.06,8.5,88.5,7.67,12.4
"2019/11/21","16:31:13",13.18,47348,36662,27.2761,30.77,30.78,17.184,2.049,7.83,-66.4,0.56,0.13,7.5,88.3,7.65,12.4
"2019/11/21","16:37:13",13.17,47433,36714,27.2376,30.83,30.84,17.193,2.055,7.83,-66.5,-0.13,-0.03,7.2,88.3,7.65,12.4
"2019/11/21","16:43:13",13.15,47547,36785,27.1848,30.90,30.92,17.200,2.060,7.84,-66.7,0.13,0.03,6.9,88.4,7.66,12.4
