"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Chl","Chl","Turbid+","ODOsat","ODO","Battery"
"2020/03/17","08:01:16",12.73,44757,34271,29.1787,29.09,28.90,2.466,1.700,7.81,-74.2,1.97,0.45,5.1,92.9,8.22,12.4
"2020/03/17","08:07:16",12.73,44626,34171,29.2646,29.00,28.81,2.468,1.702,7.81,-74.3,1.41,0.32,4.8,92.2,8.16,12.4
"2020/03/17","08:13:15",12.74,44876,34368,29.0966,29.16,28.99,2.474,1.705,7.81,-74.1,1.69,0.39,4.7,92.3,8.16,12.4
"2020/03/17","08:19:15",12.74,44343,33957,29.4489,28.82,28.61,2.482,1.711,7.81,-74.2,1.38,0.32,5.6,92.5,8.20,12.4
"2020/03/17","08:25:16",12.72,43751,33493,29.8568,28.43,28.18,2.492,1.719,7.81,-74.2,1.90,0.43,6.8,92.8,8.25,12.4
"2020/03/17","08:31:16",12.71,43296,33129,30.1851,28.14,27.86,2.503,1.727,7.81,-74.2,1.26,0.29,6.2,93.3,8.31,12.4
"2020/03/17","08:37:15",12.71,43648,33405,29.9353,28.37,28.11,2.510,1.732,7.81,-74.2,1.34,0.31,5.3,92.5,8.23,12.5
"2020/03/17","08:43:15",12.71,43177,33045,30.2618,28.06,27.77,2.520,1.739,7.81,-74.1,2.07,0.48,5.3,92.2,8.22,12.4
"2020/03/17","08:49:16",12.77,43096,33025,30.2797,28.01,27.72,2.533,1.748,7.81,-74.2,1.22,0.28,7.1,92.6,8.25,12.4
"2020/03/17","08:55:16",12.73,42465,32515,30.7553,27.60,27.27,2.536,1.751,7.82,-74.4,1.70,0.39,5.5,92.6,8.28,12.4
"2020/03/17","09:01:16",12.72,42161,32272,30.9861,27.40,27.05,2.552,1.762,7.82,-74.7,1.82,0.42,6.4,92.7,8.30,12.4
"2020/03/17","09:07:16",12.70,41555,31795,31.4515,27.01,26.62,2.554,1.764,7.82,-74.8,2.05,0.47,8.3,93.4,8.39,12.4
"2020/03/17","09:13:16",12.71,41431,31703,31.5431,26.93,26.53,2.563,1.770,7.82,-74.6,1.65,0.38,7.3,93.3,8.38,12.4
"2020/03/17","09:19:16",12.70,41191,31510,31.7357,26.77,26.36,2.565,1.772,7.82,-74.5,1.26,0.29,6.9,93.5,8.41,12.4
"2020/03/17","09:25:15",12.70,40904,31292,31.9570,26.58,26.16,2.578,1.781,7.82,-74.6,1.50,0.34,8.4,93.8,8.45,12.3
"2020/03/17","09:31:15",12.68,40856,31242,32.0085,26.55,26.13,2.590,1.790,7.82,-74.6,0.90,0.21,6.5,93.8,8.46,12.4
"2020/03/17","09:37:15",12.71,40899,31296,31.9530,26.58,26.16,2.603,1.798,7.82,-74.6,1.90,0.43,6.9,93.8,8.45,12.4
"2020/03/17","09:43:15",12.70,41066,31420,31.8269,26.69,26.28,2.626,1.814,7.82,-74.5,1.36,0.31,6.2,93.5,8.42,12.5
"2020/03/17","09:49:15",12.68,40596,31047,32.2093,26.38,25.94,2.645,1.828,7.82,-74.5,1.46,0.33,6.5,93.6,8.44,12.4
"2020/03/17","09:55:15",12.67,40866,31245,32.0055,26.56,26.13,2.680,1.851,7.82,-74.5,1.03,0.24,6.7,93.4,8.42,12.4
"2020/03/17","10:01:15",12.67,40845,31222,32.0285,26.54,26.12,2.704,1.868,7.81,-74.3,0.84,0.19,6.5,93.4,8.42,12.4
"2020/03/17","10:07:15",12.66,40792,31179,32.0726,26.51,26.08,2.735,1.889,7.82,-74.3,1.88,0.43,6.4,93.6,8.44,12.4
"2020/03/17","10:13:15",12.67,40771,31167,32.0852,26.50,26.07,2.769,1.913,7.82,-74.5,1.45,0.33,5.6,93.4,8.43,12.3
"2020/03/17","10:19:15",12.67,40746,31149,32.1038,26.48,26.05,2.800,1.935,7.81,-74.2,0.96,0.22,5.6,93.0,8.39,12.4
"2020/03/17","10:25:15",12.67,40984,31331,31.9172,26.64,26.22,2.826,1.952,7.82,-74.5,0.42,0.09,6.2,93.0,8.38,12.5
"2020/03/17","10:31:15",12.67,41071,31401,31.8462,26.69,26.28,2.862,1.977,7.82,-74.5,0.87,0.20,6.6,93.1,8.39,12.4
"2020/03/17","10:37:16",12.67,41044,31381,31.8660,26.67,26.26,2.894,1.999,7.82,-74.5,1.07,0.24,5.3,93.0,8.38,12.4
"2020/03/17","10:43:16",12.67,40953,31306,31.9426,26.61,26.19,2.921,2.018,7.82,-74.5,1.49,0.34,5.6,93.3,8.41,12.4
"2020/03/17","10:49:15",12.67,41197,31493,31.7529,26.77,26.37,2.951,2.038,7.82,-74.4,1.24,0.29,5.3,93.2,8.39,12.4
"2020/03/17","10:55:16",12.66,41125,31429,31.8180,26.73,26.32,2.980,2.058,7.82,-74.3,1.47,0.33,5.6,93.4,8.41,12.4
"2020/03/17","11:01:16",12.66,41223,31510,31.7357,26.79,26.39,2.999,2.071,7.82,-74.3,1.38,0.32,5.6,93.1,8.38,12.4
"2020/03/17","11:07:16",12.69,41644,31855,31.3922,27.06,26.68,3.028,2.091,7.81,-74.2,0.94,0.22,4.3,92.9,8.34,12.3
"2020/03/17","11:13:16",12.69,41709,31900,31.3480,27.11,26.73,3.056,2.110,7.81,-74.2,1.40,0.32,4.3,92.9,8.34,12.4
"2020/03/17","11:19:15",12.71,42155,32259,30.9993,27.40,27.05,3.063,2.115,7.81,-74.0,1.70,0.39,4.1,92.5,8.29,12.4
"2020/03/17","11:25:16",12.72,42273,32356,30.9057,27.47,27.13,3.094,2.136,7.81,-74.1,1.11,0.25,5.5,92.8,8.30,12.4
"2020/03/17","11:31:16",12.72,42237,32328,30.9328,27.45,27.11,3.120,2.154,7.81,-74.0,1.02,0.23,4.9,92.8,8.31,12.4
"2020/03/17","11:37:15",12.70,42072,32191,31.0641,27.34,26.99,3.143,2.170,7.81,-74.2,1.00,0.23,5.3,92.8,8.32,12.5
"2020/03/17","11:43:15",12.75,43036,32968,30.3326,27.97,27.67,3.167,2.185,7.82,-74.5,1.53,0.35,5.3,92.6,8.26,12.5
"2020/03/17","11:49:15",12.77,43629,33438,29.9056,28.35,28.10,3.193,2.202,7.82,-74.6,2.15,0.49,5.9,92.6,8.22,12.4
"2020/03/17","11:55:16",12.74,43468,33292,30.0372,28.25,27.98,3.222,2.223,7.82,-74.8,2.18,0.50,4.3,92.5,8.23,12.4
"2020/03/17","12:01:15",12.69,42921,32829,30.4607,27.89,27.59,3.250,2.243,7.83,-74.9,0.93,0.21,4.3,93.1,8.31,12.4
"2020/03/17","12:07:16",12.70,42872,32797,30.4907,27.86,27.56,3.279,2.263,7.82,-74.8,0.78,0.18,4.8,93.1,8.31,12.4
"2020/03/17","12:13:15",12.69,42610,32594,30.6807,27.69,27.37,3.301,2.278,7.83,-75.0,1.29,0.30,4.8,92.8,8.29,12.4
"2020/03/17","12:19:15",12.71,42757,32721,30.5616,27.79,27.48,3.329,2.298,7.82,-74.8,1.11,0.25,5.1,93.1,8.32,12.4
"2020/03/17","12:25:16",12.72,42704,32688,30.5927,27.75,27.44,3.362,2.320,7.83,-74.9,1.40,0.32,4.5,92.6,8.28,12.3
"2020/03/17","12:31:15",12.71,42773,32729,30.5534,27.80,27.49,3.392,2.341,7.82,-74.6,0.75,0.17,4.8,92.6,8.27,12.4
"2020/03/17","12:37:16",12.70,42789,32737,30.5461,27.81,27.50,3.410,2.353,7.82,-74.6,0.87,0.20,4.1,92.5,8.26,12.4
"2020/03/17","12:43:16",12.70,42843,32775,30.5107,27.84,27.54,3.432,2.369,7.82,-74.5,2.18,0.50,4.1,92.4,8.25,12.6
"2020/03/17","12:49:16",12.70,42898,32817,30.4716,27.88,27.57,3.455,2.385,7.81,-74.3,1.34,0.31,4.4,92.5,8.26,12.4
"2020/03/17","12:55:15",12.64,44528,34016,29.3982,28.94,28.74,3.469,2.392,7.82,-74.6,1.35,0.31,4.0,92.6,8.22,12.4
"2020/03/17","13:01:16",12.57,45113,34405,29.0653,29.32,29.15,3.496,2.410,7.82,-74.7,0.89,0.20,3.4,93.4,8.28,12.4
"2020/03/17","13:07:15",12.56,44867,34204,29.2362,29.16,28.97,3.524,2.429,7.82,-74.7,1.51,0.35,2.7,93.4,8.29,12.4
"2020/03/17","13:13:15",12.54,45080,34350,29.1124,29.30,29.13,3.534,2.436,7.82,-74.7,0.80,0.18,3.2,93.8,8.32,12.4
"2020/03/17","13:19:16",12.54,45156,34412,29.0595,29.35,29.18,3.540,2.440,7.82,-74.5,0.92,0.21,2.4,93.2,8.26,12.4
"2020/03/17","13:25:16",12.61,45877,35017,28.5578,29.82,29.70,3.547,2.444,7.82,-74.4,0.63,0.14,2.5,92.5,8.16,12.4
"2020/03/17","13:31:16",12.63,46725,35682,28.0256,30.37,30.31,3.558,2.450,7.82,-74.6,1.14,0.26,2.0,92.2,8.11,12.4
"2020/03/17","13:37:16",12.62,46910,35820,27.9171,30.49,30.44,3.569,2.458,7.82,-74.6,0.79,0.18,2.0,92.1,8.09,12.4
"2020/03/17","13:43:16",12.61,47091,35949,27.8170,30.60,30.57,3.585,2.468,7.83,-75.0,1.47,0.34,3.1,92.5,8.12,12.4
"2020/03/17","13:49:15",12.59,46537,35508,28.1628,30.24,30.17,3.589,2.472,7.83,-75.0,1.31,0.30,3.7,93.3,8.21,12.4
"2020/03/17","13:55:15",12.57,45823,34940,28.6201,29.78,29.66,3.596,2.478,7.83,-75.0,2.04,0.47,4.0,93.6,8.27,12.4
"2020/03/17","14:01:15",12.56,45819,34934,28.6257,29.78,29.66,3.592,2.475,7.83,-75.0,1.24,0.28,2.3,93.3,8.25,12.4
"2020/03/17","14:07:15",12.58,46193,35236,28.3798,30.02,29.93,3.597,2.478,7.83,-75.1,1.04,0.24,2.3,93.2,8.22,12.4
"2020/03/17","14:13:16",12.59,46238,35275,28.3483,30.05,29.96,3.568,2.458,7.83,-75.1,1.27,0.29,2.2,93.1,8.21,12.4
"2020/03/17","14:19:16",12.59,46375,35387,28.2591,30.14,30.06,3.579,2.466,7.83,-75.1,0.23,0.05,2.1,92.8,8.17,12.4
"2020/03/17","14:25:15",12.59,46567,35530,28.1450,30.26,30.20,3.579,2.465,7.83,-75.3,0.80,0.18,2.7,92.9,8.18,12.4
"2020/03/17","14:31:16",12.60,47025,35890,27.8631,30.56,30.53,3.567,2.456,7.83,-75.4,1.63,0.37,3.5,93.7,8.23,12.4
"2020/03/17","14:37:16",12.61,47298,36104,27.6981,30.74,30.72,3.548,2.442,7.84,-75.5,1.08,0.25,3.8,93.8,8.23,12.3
"2020/03/17","14:43:15",12.61,47486,36247,27.5884,30.86,30.86,3.537,2.435,7.84,-75.6,2.65,0.61,3.9,93.8,8.22,12.4
"2020/03/17","14:49:16",12.61,47431,36204,27.6211,30.83,30.82,3.523,2.425,7.84,-75.5,1.59,0.37,4.0,93.8,8.22,12.4
"2020/03/17","14:55:15",12.60,47363,36148,27.6637,30.78,30.77,3.500,2.409,7.84,-75.5,1.32,0.30,3.1,93.7,8.22,12.3
"2020/03/17","15:01:16",12.60,47484,36239,27.5943,30.86,30.86,3.503,2.411,7.84,-75.6,1.29,0.30,3.9,93.6,8.21,12.4
"2020/03/17","15:07:16",12.60,47488,36244,27.5906,30.86,30.86,3.493,2.404,7.84,-75.6,1.41,0.32,3.4,93.7,8.21,12.4
"2020/03/17","15:13:16",12.61,47558,36299,27.5491,30.91,30.91,3.458,2.380,7.84,-75.6,2.32,0.53,3.6,93.8,8.22,12.3
"2020/03/17","15:19:15",12.61,47528,36276,27.5661,30.89,30.89,3.434,2.364,7.84,-75.6,0.55,0.13,2.8,93.8,8.22,12.4
"2020/03/17","15:25:15",12.60,47577,36311,27.5402,30.92,30.93,3.410,2.348,7.84,-75.7,1.93,0.44,4.8,93.7,8.21,12.5
"2020/03/17","15:31:15",12.60,47572,36307,27.5431,30.92,30.92,3.386,2.331,7.84,-75.6,0.94,0.22,3.9,93.8,8.22,12.4
"2020/03/17","15:37:15",12.60,47604,36328,27.5268,30.94,30.94,3.365,2.316,7.84,-75.6,1.34,0.31,3.4,93.6,8.20,12.3
"2020/03/17","15:43:15",12.60,47617,36341,27.5172,30.95,30.95,3.346,2.303,7.84,-75.6,0.93,0.21,3.8,93.6,8.20,12.4
"2020/03/17","15:49:15",12.61,47604,36336,27.5209,30.94,30.94,3.297,2.270,7.84,-75.5,1.15,0.26,4.0,93.7,8.21,12.3
"2020/03/17","15:55:15",12.61,47605,36337,27.5202,30.94,30.95,3.268,2.250,7.84,-75.6,1.24,0.29,3.1,93.7,8.21,12.4
"2020/03/17","16:01:15",12.61,47575,36316,27.5357,30.92,30.92,3.226,2.221,7.84,-75.5,0.91,0.21,3.0,93.4,8.18,12.4
"2020/03/17","16:07:15",12.61,47541,36291,27.5550,30.90,30.90,3.177,2.187,7.84,-75.5,0.42,0.09,4.3,93.3,8.18,12.4
"2020/03/17","16:13:15",12.61,47480,36248,27.5876,30.86,30.86,3.132,2.156,7.83,-75.4,0.82,0.19,5.9,93.3,8.18,12.3
"2020/03/17","16:19:16",12.61,47501,36261,27.5780,30.87,30.87,3.090,2.127,7.84,-75.5,0.12,0.03,3.6,93.7,8.21,12.4
"2020/03/17","16:25:15",12.62,47442,36222,27.6077,30.83,30.83,3.032,2.087,7.83,-75.3,0.99,0.23,3.9,93.0,8.15,12.5
"2020/03/17","16:31:15",12.62,47340,36142,27.6689,30.77,30.75,2.978,2.050,7.83,-75.3,1.40,0.32,3.8,92.9,8.15,12.4
"2020/03/17","16:37:16",12.62,47333,36140,27.6704,30.76,30.75,2.893,1.992,7.83,-75.3,0.86,0.20,6.6,93.1,8.16,12.4
"2020/03/17","16:43:16",12.62,47374,36172,27.6457,30.79,30.78,2.864,1.972,7.83,-75.2,0.73,0.17,5.7,93.0,8.15,12.4
"2020/03/17","16:49:16",12.62,46906,35813,27.9232,30.48,30.44,2.807,1.933,7.83,-75.1,0.66,0.15,6.8,93.0,8.17,12.4
"2020/03/17","16:55:15",12.59,45011,34338,29.1223,29.25,29.08,2.744,1.891,7.83,-75.3,1.50,0.35,7.0,93.1,8.25,12.4
"2020/03/17","17:01:16",12.58,44005,33567,29.7908,28.60,28.36,2.689,1.855,7.83,-75.3,1.96,0.45,8.5,93.5,8.33,12.3
"2020/03/17","17:07:16",12.59,43617,33279,30.0487,28.35,28.08,2.644,1.824,7.83,-75.3,1.33,0.30,9.1,94.2,8.40,12.4
"2020/03/17","17:13:16",12.61,42503,32444,30.8220,27.62,27.29,2.604,1.798,7.83,-75.2,1.87,0.43,8.6,94.2,8.45,12.3
"2020/03/17","17:19:16",12.62,42767,32657,30.6210,27.79,27.48,2.535,1.749,7.83,-75.2,1.08,0.25,11.2,94.0,8.41,12.4
"2020/03/17","17:25:15",12.64,43657,33351,29.9844,28.37,28.11,2.506,1.729,7.83,-75.1,0.86,0.19,11.0,93.9,8.37,12.4
"2020/03/17","17:31:16",12.65,42599,32550,30.7221,27.68,27.36,2.450,1.691,7.83,-75.3,2.31,0.53,10.8,94.2,8.43,12.4
"2020/03/17","17:37:15",12.63,41309,31550,31.6959,26.85,26.45,2.399,1.657,7.83,-75.4,1.42,0.33,9.6,95.1,8.56,12.4
"2020/03/17","17:43:16",12.62,40586,30993,32.2656,26.38,25.94,2.357,1.629,7.84,-75.4,1.69,0.38,8.9,95.9,8.66,12.4
"2020/03/17","17:49:16",12.62,40674,31058,32.1977,26.43,26.00,2.313,1.598,7.83,-75.3,2.09,0.48,10.1,95.9,8.66,12.4
"2020/03/17","17:55:16",12.65,40661,31069,32.1860,26.43,25.99,2.271,1.569,7.83,-75.3,2.25,0.51,10.9,95.9,8.66,12.4
"2020/03/17","18:01:15",12.70,40398,30906,32.3559,26.25,25.80,2.221,1.535,7.83,-75.3,1.96,0.45,10.5,95.8,8.65,12.4
"2020/03/17","18:07:15",12.75,40218,30808,32.4589,26.14,25.68,2.171,1.500,7.83,-75.3,1.60,0.37,8.9,96.1,8.67,12.4
"2020/03/17","18:13:15",12.81,40311,30923,32.3385,26.20,25.75,2.125,1.469,7.83,-75.2,2.11,0.48,13.2,96.0,8.65,12.5
"2020/03/17","18:19:16",12.79,40512,31062,32.1936,26.33,25.89,2.070,1.431,7.83,-75.2,1.35,0.31,11.8,95.7,8.62,12.4
"2020/03/17","18:25:16",12.85,40507,31110,32.1441,26.32,25.89,2.014,1.392,7.83,-75.1,1.81,0.42,10.8,95.6,8.60,12.4
"2020/03/17","18:31:16",12.94,40576,31230,32.0205,26.37,25.94,1.983,1.370,7.83,-75.1,1.71,0.39,9.8,95.6,8.58,12.4
"2020/03/17","18:37:15",12.94,40718,31342,31.9062,26.46,26.04,1.946,1.345,7.83,-75.1,1.73,0.40,10.3,95.5,8.56,12.4
"2020/03/17","18:43:15",12.92,40819,31404,31.8427,26.53,26.11,1.902,1.314,7.83,-75.1,1.40,0.32,14.7,95.3,8.54,12.5
"2020/03/17","18:49:15",12.93,40952,31512,31.7342,26.61,26.20,1.857,1.283,7.83,-75.0,2.49,0.57,13.0,95.0,8.51,12.5
"2020/03/17","18:55:15",12.95,40992,31556,31.6895,26.64,26.23,1.810,1.250,7.83,-75.0,1.86,0.43,14.0,95.0,8.51,12.4
"2020/03/17","19:01:16",12.96,41038,31601,31.6444,26.67,26.26,1.761,1.217,7.82,-74.9,1.61,0.37,11.9,94.8,8.49,12.4
"2020/03/17","19:07:15",12.95,40904,31489,31.7573,26.58,26.17,1.710,1.182,7.83,-75.0,2.59,0.59,12.3,95.2,8.53,12.5
"2020/03/17","19:13:15",12.94,40693,31323,31.9256,26.45,26.02,1.687,1.166,7.83,-75.1,2.49,0.57,10.6,95.4,8.56,12.4
"2020/03/17","19:19:15",12.92,40604,31237,32.0130,26.39,25.96,1.655,1.143,7.83,-75.1,1.78,0.41,13.5,95.6,8.58,12.5
"2020/03/17","19:25:15",12.93,40710,31329,31.9197,26.46,26.03,1.617,1.117,7.83,-75.1,2.31,0.53,11.4,95.5,8.57,12.4
"2020/03/17","19:31:15",12.92,40646,31269,31.9805,26.42,25.99,1.568,1.083,7.83,-75.1,2.49,0.57,13.7,95.6,8.58,12.5
"2020/03/17","19:37:16",12.94,40386,31082,32.1734,26.25,25.80,1.526,1.055,7.83,-75.1,1.85,0.42,12.2,95.8,8.61,12.4
"2020/03/17","19:43:15",12.92,39968,30746,32.5244,25.98,25.51,1.489,1.029,7.83,-74.9,2.17,0.50,13.0,95.8,8.62,12.4
"2020/03/17","19:49:16",12.92,39547,30424,32.8689,25.70,25.21,1.467,1.014,7.82,-74.8,2.54,0.58,14.5,96.0,8.66,12.3
"2020/03/17","19:55:15",12.92,39590,30455,32.8357,25.73,25.24,1.429,0.988,7.82,-74.6,2.10,0.48,15.6,95.6,8.62,12.5
"2020/03/17","20:01:15",12.94,39478,30388,32.9080,25.66,25.16,1.414,0.977,7.82,-74.5,2.00,0.46,15.3,95.7,8.63,12.5
"2020/03/17","20:07:15",12.98,39782,30645,32.6317,25.85,25.38,1.377,0.952,7.82,-74.4,2.11,0.48,17.7,95.3,8.58,12.5
"2020/03/17","20:13:15",13.02,40050,30885,32.3784,26.03,25.57,1.363,0.942,7.82,-74.6,1.92,0.44,14.0,95.2,8.55,12.5
"2020/03/17","20:19:15",12.98,39441,30384,32.9117,25.63,25.14,1.319,0.912,7.82,-74.5,1.83,0.42,17.3,95.5,8.61,12.4
"2020/03/17","20:25:15",12.94,39351,30283,33.0216,25.57,25.07,1.301,0.899,7.82,-74.3,2.29,0.53,20.9,95.4,8.61,12.5
