"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Chl","Chl","Turbid+","ODOsat","ODO","Battery"
"2020/02/22","04:49:28",12.79,19012,14579,68.5901,12.35,11.32,3.008,2.102,7.77,-85.1,1.92,0.40,29.6,94.1,9.28,14.4
"2020/02/22","04:55:28",12.79,18955,14534,68.8044,12.32,11.29,3.067,2.143,7.76,-84.5,1.72,0.36,28.3,93.9,9.27,14.4
"2020/02/22","05:01:28",12.78,18854,14455,69.1798,12.25,11.22,3.129,2.186,7.76,-84.4,1.68,0.35,27.4,93.7,9.25,14.3
"2020/02/22","05:07:28",12.78,18815,14425,69.3262,12.22,11.20,3.183,2.224,7.77,-85.0,1.60,0.33,27.1,93.7,9.25,14.5
"2020/02/22","05:13:28",12.78,18527,14201,70.4155,12.04,11.01,3.235,2.261,7.76,-84.7,1.36,0.28,25.6,93.6,9.25,14.5
"2020/02/22","05:19:28",12.78,18613,14268,70.0853,12.09,11.07,3.286,2.297,7.74,-83.6,1.65,0.34,21.9,93.4,9.23,14.5
"2020/02/22","05:25:28",12.78,18797,14408,69.4037,12.21,11.18,3.335,2.330,7.75,-83.9,1.47,0.30,20.1,93.7,9.25,14.6
"2020/02/22","05:31:28",12.77,19410,14876,67.2224,12.61,11.58,3.386,2.365,7.74,-83.6,1.52,0.32,18.0,93.0,9.16,14.5
"2020/02/22","05:37:28",12.77,19619,15037,66.5043,12.75,11.72,3.434,2.398,7.73,-82.8,1.34,0.28,17.6,90.6,8.92,14.4
"2020/02/22","05:43:28",12.74,20315,15559,64.2711,13.20,12.17,3.485,2.434,7.75,-84.0,1.58,0.33,23.0,90.0,8.84,14.4
"2020/02/22","05:49:28",12.76,19826,15189,65.8372,12.88,11.85,3.538,2.471,7.75,-83.9,1.32,0.27,25.6,90.2,8.87,14.4
"2020/02/22","05:55:28",12.76,19731,15119,66.1413,12.82,11.79,3.591,2.508,7.76,-84.6,1.86,0.39,26.3,91.6,9.02,14.4
"2020/02/22","06:01:28",12.76,19596,15013,66.6081,12.73,11.70,3.640,2.542,7.76,-84.7,1.93,0.40,22.0,92.6,9.12,14.4
"2020/02/22","06:07:28",12.72,19964,15281,65.4417,12.97,11.94,3.683,2.572,7.77,-85.0,1.70,0.35,19.4,93.4,9.19,14.5
"2020/02/22","06:13:28",12.72,20432,15640,63.9370,13.28,12.24,3.727,2.602,7.76,-84.9,1.70,0.35,27.7,93.3,9.16,14.5
"2020/02/22","06:19:28",12.73,20214,15478,64.6097,13.13,12.10,3.783,2.642,7.77,-85.0,1.85,0.38,24.7,93.6,9.20,14.5
"2020/02/22","06:25:28",12.72,20007,15316,65.2925,13.00,11.97,3.811,2.661,7.77,-85.0,1.74,0.36,20.9,93.6,9.21,14.5
"2020/02/22","06:31:28",12.72,19763,15129,66.0975,12.84,11.81,3.874,2.706,7.77,-85.0,1.64,0.34,19.7,93.8,9.24,14.5
"2020/02/22","06:37:28",12.70,19669,15050,66.4471,12.78,11.75,3.925,2.742,7.77,-85.1,1.48,0.31,18.9,93.5,9.22,14.5
"2020/02/22","06:43:28",12.72,19732,15105,66.2022,12.82,11.79,3.969,2.772,7.76,-84.4,1.49,0.31,20.9,93.4,9.20,14.5
"2020/02/22","06:49:28",12.71,19957,15272,65.4783,12.97,11.93,4.005,2.797,7.75,-84.0,1.90,0.39,30.9,92.9,9.14,14.5
"2020/02/22","06:55:28",12.70,20817,15927,62.7874,13.53,12.49,4.046,2.825,7.75,-83.9,2.10,0.44,34.9,93.3,9.16,14.5
"2020/02/22","07:01:28",12.69,21732,16623,60.1592,14.12,13.09,4.078,2.845,7.75,-84.0,1.71,0.35,34.2,93.2,9.11,14.5
"2020/02/22","07:07:28",12.69,21581,16505,60.5863,14.02,12.99,4.115,2.872,7.76,-84.6,2.00,0.42,30.1,93.0,9.09,14.5
"2020/02/22","07:13:28",12.70,22509,17222,58.0663,14.63,13.60,4.146,2.892,7.75,-84.2,1.73,0.36,24.7,92.6,9.02,14.5
"2020/02/22","07:19:28",12.68,22159,16946,59.0099,14.40,13.37,4.174,2.912,7.75,-84.2,1.69,0.35,20.0,93.2,9.10,14.5
"2020/02/22","07:25:28",12.76,22350,17124,58.3991,14.52,13.50,4.207,2.934,7.75,-84.0,1.58,0.33,17.1,93.2,9.08,14.5
"2020/02/22","07:31:28",12.77,22435,17195,58.1570,14.58,13.55,4.234,2.954,7.75,-84.0,1.39,0.29,18.6,92.1,8.97,14.5
"2020/02/22","07:37:28",12.75,22373,17140,58.3442,14.54,13.51,4.265,2.975,7.76,-84.8,1.55,0.32,18.2,93.1,9.07,14.5
"2020/02/22","07:43:28",12.74,22453,17193,58.1619,14.59,13.56,4.294,2.995,7.76,-84.7,1.60,0.33,19.2,92.9,9.05,14.5
"2020/02/22","07:49:28",12.78,22285,17082,58.5427,14.48,13.45,4.322,3.015,7.75,-84.2,1.30,0.27,16.9,92.2,8.97,14.5
"2020/02/22","07:55:28",12.70,22578,17275,57.8858,14.67,13.65,4.346,3.031,7.75,-84.0,1.39,0.29,22.4,92.5,9.01,14.4
"2020/02/22","08:01:28",12.74,22823,17479,57.2131,14.83,13.81,4.376,3.052,7.76,-84.7,1.31,0.27,20.9,92.5,8.99,14.5
"2020/02/22","08:07:28",12.69,22644,17320,57.7356,14.71,13.69,4.398,3.067,7.76,-84.8,1.74,0.36,20.0,92.1,8.97,14.4
"2020/02/22","08:13:28",12.75,23012,17626,56.7328,14.95,13.93,4.419,3.082,7.76,-84.8,1.66,0.35,21.1,92.6,8.99,14.4
"2020/02/22","08:19:28",12.75,22970,17594,56.8367,14.93,13.90,4.437,3.094,7.76,-84.3,1.61,0.33,21.3,92.2,8.95,14.5
"2020/02/22","08:25:28",12.74,23016,17628,56.7281,14.96,13.94,4.451,3.104,7.76,-84.4,1.60,0.33,20.6,91.6,8.90,14.5
"2020/02/22","08:31:28",12.75,23067,17671,56.5902,14.99,13.97,4.465,3.114,7.76,-84.8,1.50,0.31,19.8,90.9,8.82,14.4
"2020/02/22","08:37:28",12.75,23089,17686,56.5433,15.00,13.98,4.469,3.116,7.76,-84.8,1.38,0.29,19.9,91.3,8.86,14.5
"2020/02/22","08:43:28",12.75,23306,17854,56.0098,15.14,14.13,4.468,3.115,7.76,-84.7,1.50,0.31,19.7,90.8,8.80,14.5
"2020/02/22","08:49:28",12.76,23517,18019,55.4968,15.28,14.27,4.473,3.118,7.75,-84.2,1.23,0.25,19.9,90.6,8.78,14.5
"2020/02/22","08:55:28",12.77,24595,18850,53.0501,15.98,14.98,4.471,3.115,7.75,-84.0,1.00,0.21,18.9,91.5,8.82,14.5
"2020/02/22","09:01:28",12.77,24983,19149,52.2222,16.23,15.24,4.478,3.120,7.73,-83.0,1.37,0.29,17.0,90.9,8.76,14.5
"2020/02/22","09:07:28",12.77,25087,19227,52.0100,16.30,15.31,4.478,3.119,7.74,-83.2,1.09,0.23,15.1,90.9,8.75,14.5
"2020/02/22","09:13:28",12.77,25446,19504,51.2705,16.54,15.55,4.477,3.118,7.71,-81.4,1.02,0.21,17.7,88.9,8.54,14.5
"2020/02/22","09:19:28",12.78,25995,19925,50.1874,16.89,15.91,4.482,3.120,7.73,-83.0,1.54,0.32,19.6,90.2,8.65,14.4
"2020/02/22","09:25:28",12.77,25183,19302,51.8087,16.36,15.37,4.484,3.124,7.76,-84.7,1.46,0.30,20.7,89.4,8.60,14.4
"2020/02/22","09:31:28",12.77,26284,20146,49.6388,17.08,16.10,4.474,3.114,7.75,-84.2,1.52,0.32,20.5,91.0,8.72,14.4
"2020/02/22","09:37:28",12.77,26087,19994,50.0158,16.95,15.97,4.469,3.111,7.74,-83.5,0.99,0.21,21.1,89.4,8.57,14.5
"2020/02/22","09:43:28",12.77,26667,20436,48.9343,17.33,16.36,4.464,3.107,7.75,-84.2,0.96,0.20,21.5,88.7,8.48,14.5
"2020/02/22","09:49:28",12.77,26607,20390,49.0444,17.29,16.32,4.456,3.101,7.76,-84.5,1.33,0.27,22.5,88.3,8.45,14.5
"2020/02/22","09:55:28",12.75,27083,20745,48.2041,17.60,16.64,4.444,3.092,7.76,-84.7,1.65,0.34,21.7,88.8,8.48,14.5
"2020/02/22","10:01:28",12.73,26782,20506,48.7665,17.40,16.44,4.427,3.081,7.76,-84.8,1.38,0.29,20.5,89.3,8.54,14.4
"2020/02/22","10:07:28",12.73,27098,20750,48.1939,17.61,16.65,4.406,3.066,7.75,-84.3,1.33,0.27,19.9,89.0,8.50,14.5
"2020/02/22","10:13:28",12.66,29035,22194,45.0565,18.87,17.95,4.385,3.048,7.72,-82.5,1.60,0.33,22.9,90.2,8.56,14.5
"2020/02/22","10:19:28",12.62,30538,23316,42.8882,19.85,18.97,4.359,3.028,7.70,-80.9,1.66,0.35,18.6,87.2,8.23,14.5
"2020/02/22","10:25:28",12.61,30816,23523,42.5107,20.03,19.16,4.333,3.009,7.70,-81.1,0.82,0.17,19.2,86.6,8.17,14.5
"2020/02/22","10:31:28",12.60,31117,23745,42.1147,20.22,19.36,4.304,2.988,7.69,-80.6,1.31,0.27,20.6,86.1,8.11,14.5
"2020/02/22","10:37:28",12.58,31361,23923,41.8001,20.38,19.53,4.277,2.969,7.70,-81.0,0.73,0.15,17.5,85.7,8.07,14.5
"2020/02/22","10:43:28",12.58,31576,24083,41.5230,20.52,19.68,4.230,2.937,7.72,-82.5,1.90,0.40,19.9,87.0,8.18,14.5
"2020/02/22","10:49:28",12.58,31840,24284,41.1790,20.69,19.86,4.204,2.918,7.71,-81.6,0.94,0.19,19.3,85.6,8.04,14.5
"2020/02/22","10:55:28",12.62,30160,23025,43.4303,19.60,18.71,4.158,2.889,7.75,-83.7,2.41,0.50,42.9,87.5,8.27,14.4
"2020/02/22","11:01:28",12.64,28989,22146,45.1548,18.84,17.92,4.098,2.849,7.76,-84.8,1.59,0.33,28.0,91.0,8.64,14.5
"2020/02/22","11:07:28",12.65,28901,22082,45.2856,18.78,17.86,4.104,2.853,7.76,-84.6,1.68,0.35,20.2,91.3,8.68,14.5
"2020/02/22","11:13:28",12.64,28838,22030,45.3920,18.74,17.82,4.069,2.829,7.77,-85.4,1.75,0.36,16.1,91.3,8.68,14.5
"2020/02/22","11:19:28",12.64,29011,22164,45.1190,18.85,17.94,4.039,2.808,7.76,-84.7,1.50,0.31,15.9,91.6,8.69,14.5
"2020/02/22","11:25:28",12.64,29300,22385,44.6732,19.04,18.13,3.995,2.776,7.77,-85.3,0.97,0.20,16.4,91.2,8.65,14.5
"2020/02/22","11:31:28",12.65,29524,22558,44.3299,19.19,18.28,3.969,2.758,7.77,-85.4,1.18,0.24,16.2,91.2,8.64,14.5
"2020/02/22","11:37:28",12.64,29726,22711,44.0316,19.32,18.42,3.937,2.736,7.77,-85.3,1.50,0.31,18.1,91.3,8.65,14.5
"2020/02/22","11:43:28",12.63,29921,22854,43.7569,19.44,18.55,3.891,2.704,7.77,-85.0,1.25,0.26,19.2,90.8,8.59,14.5
"2020/02/22","11:49:28",12.62,29706,22681,44.0894,19.30,18.41,3.846,2.673,7.76,-84.5,1.19,0.25,19.5,90.8,8.60,14.5
"2020/02/22","11:55:28",12.60,29411,22444,44.5546,19.11,18.21,3.798,2.640,7.77,-85.1,1.13,0.23,19.2,91.1,8.65,14.5
"2020/02/22","12:01:28",12.61,29448,22479,44.4849,19.14,18.23,3.756,2.611,7.77,-85.0,1.40,0.29,22.4,91.1,8.64,14.4
"2020/02/22","12:07:28",12.60,28627,21846,45.7755,18.60,17.68,3.714,2.582,7.77,-85.3,1.64,0.34,21.2,91.3,8.69,14.5
"2020/02/22","12:13:28",12.60,28120,21461,46.5962,18.27,17.33,3.677,2.558,7.76,-84.6,1.31,0.27,20.0,91.5,8.73,14.5
"2020/02/22","12:19:28",12.62,28513,21771,45.9316,18.53,17.60,3.637,2.529,7.77,-85.3,1.19,0.25,22.8,91.4,8.70,14.5
"2020/02/22","12:25:28",12.62,28448,21720,46.0410,18.49,17.56,3.595,2.500,7.76,-84.7,0.98,0.20,24.1,91.5,8.71,14.5
"2020/02/22","12:31:28",12.62,28514,21770,45.9347,18.53,17.60,3.554,2.472,7.77,-85.1,1.14,0.24,24.7,91.4,8.70,14.5
"2020/02/22","12:37:28",12.62,28826,22013,45.4283,18.73,17.81,3.522,2.448,7.77,-85.4,1.24,0.26,28.3,91.4,8.69,14.5
"2020/02/22","12:43:28",12.53,26970,20548,48.6668,17.53,16.56,3.485,2.425,7.78,-85.9,1.89,0.39,25.9,91.6,8.80,14.4
"2020/02/22","12:49:28",12.50,25967,19770,50.5828,16.87,15.89,3.450,2.402,7.78,-85.9,1.03,0.21,23.9,92.0,8.88,14.5
"2020/02/22","12:55:28",12.52,26006,19810,50.4806,16.90,15.92,3.420,2.381,7.77,-85.0,1.60,0.33,24.2,91.9,8.86,14.5
"2020/02/22","13:01:28",12.56,26300,20051,49.8733,17.09,16.11,3.398,2.365,7.78,-85.4,1.36,0.28,25.1,91.8,8.84,14.5
"2020/02/22","13:07:28",12.58,26383,20126,49.6858,17.14,16.17,3.374,2.349,7.77,-85.4,1.27,0.26,27.0,91.9,8.84,14.4
"2020/02/22","13:13:28",12.59,26443,20176,49.5631,17.18,16.21,3.345,2.328,7.78,-85.6,1.60,0.33,27.5,91.9,8.83,14.4
"2020/02/22","13:19:28",12.60,26503,20228,49.4363,17.22,16.25,3.321,2.312,7.78,-85.6,1.29,0.27,26.4,91.8,8.82,14.4
"2020/02/22","13:25:28",12.60,25927,19785,50.5441,16.85,15.86,3.299,2.297,7.78,-85.6,1.67,0.35,26.6,92.1,8.87,14.4
"2020/02/22","13:31:28",12.60,25817,19701,50.7596,16.78,15.79,3.283,2.286,7.78,-85.7,1.42,0.29,24.5,92.1,8.87,14.4
"2020/02/22","13:37:28",12.53,24615,18755,53.3194,16.00,14.99,3.267,2.276,7.77,-85.3,1.46,0.30,24.6,92.1,8.93,14.4
"2020/02/22","13:43:28",12.48,23409,17813,56.1403,15.21,14.19,3.255,2.269,7.78,-85.8,1.18,0.24,23.5,92.5,9.02,14.4
"2020/02/22","13:49:28",12.50,23475,17871,55.9578,15.25,14.23,3.249,2.265,7.77,-85.2,1.51,0.32,20.9,92.6,9.02,14.3
"2020/02/22","13:55:28",12.51,23695,18042,55.4262,15.40,14.38,3.241,2.259,7.78,-85.8,1.47,0.30,21.1,92.4,8.99,14.4
"2020/02/22","14:01:28",12.52,23727,18073,55.3304,15.42,14.40,3.240,2.259,7.77,-85.1,1.54,0.32,19.5,92.4,9.00,14.3
"2020/02/22","14:07:28",12.52,23215,17682,56.5558,15.09,14.06,3.242,2.260,7.77,-85.2,1.32,0.27,19.1,92.4,9.02,14.3
"2020/02/22","14:13:28",12.53,23014,17531,57.0425,14.95,13.93,3.242,2.261,7.78,-85.7,1.50,0.31,17.7,92.6,9.04,14.2
"2020/02/22","14:19:28",12.52,22937,17469,57.2434,14.90,13.88,3.242,2.261,7.78,-85.8,1.08,0.22,17.2,92.6,9.04,14.4
"2020/02/22","14:25:28",12.53,22900,17446,57.3203,14.88,13.86,3.248,2.265,7.78,-85.7,1.09,0.22,16.5,92.8,9.06,14.4
"2020/02/22","14:31:28",12.54,23089,17593,56.8399,15.00,13.98,3.259,2.272,7.78,-85.8,1.08,0.22,15.6,92.5,9.02,14.3
"2020/02/22","14:37:28",12.55,23380,17820,56.1172,15.19,14.17,3.271,2.281,7.76,-84.8,1.28,0.27,15.5,92.4,9.00,14.4
"2020/02/22","14:43:28",12.55,23546,17949,55.7142,15.30,14.28,3.286,2.291,7.76,-84.8,1.16,0.24,15.2,92.6,9.02,14.3
"2020/02/22","14:49:28",12.56,23644,18024,55.4818,15.36,14.35,3.306,2.305,7.77,-85.3,1.28,0.27,14.2,92.4,8.99,14.4
"2020/02/22","14:55:28",12.56,23763,18119,55.1917,15.44,14.43,3.330,2.321,7.77,-85.4,0.76,0.16,14.7,92.3,8.98,14.3
"2020/02/22","15:01:28",12.56,23709,18076,55.3229,15.41,14.39,3.359,2.342,7.77,-85.2,1.08,0.22,14.7,92.3,8.98,14.3
"2020/02/22","15:07:28",12.56,23816,18159,55.0700,15.48,14.46,3.389,2.362,7.77,-85.4,1.19,0.25,14.1,92.3,8.98,14.3
"2020/02/22","15:13:28",12.56,23877,18205,54.9312,15.52,14.50,3.419,2.383,7.76,-84.8,0.87,0.18,13.7,92.5,8.99,14.3
"2020/02/22","15:19:28",12.57,23975,18281,54.7008,15.58,14.57,3.453,2.407,7.76,-84.4,1.03,0.21,13.1,92.1,8.95,14.4
"2020/02/22","15:25:28",12.57,24159,18425,54.2746,15.70,14.69,3.491,2.433,7.76,-84.7,1.45,0.30,13.1,92.0,8.93,14.3
"2020/02/22","15:31:28",12.57,24035,18329,54.5595,15.62,14.61,3.532,2.461,7.77,-85.0,0.46,0.09,13.8,91.9,8.93,14.3
"2020/02/22","15:37:28",12.57,24136,18406,54.3293,15.68,14.67,3.573,2.490,7.77,-85.4,0.93,0.19,12.9,91.8,8.91,14.5
"2020/02/22","15:43:28",12.58,24312,18542,53.9302,15.80,14.79,3.617,2.520,7.76,-84.4,1.16,0.24,12.3,91.6,8.88,14.4
"2020/02/22","15:49:28",12.58,24378,18595,53.7772,15.84,14.83,3.654,2.547,7.76,-84.4,0.81,0.17,11.8,91.2,8.84,14.3
"2020/02/22","15:55:28",12.58,24339,18565,53.8649,15.82,14.81,3.716,2.589,7.74,-83.7,0.77,0.16,10.9,90.8,8.80,14.3
"2020/02/22","16:01:28",12.58,24312,18543,53.9287,15.80,14.79,3.762,2.622,7.70,-80.9,0.66,0.14,10.6,87.4,8.48,14.4
"2020/02/22","16:07:28",12.43,23755,18052,55.3962,15.44,14.42,3.807,2.653,7.77,-85.1,0.88,0.18,12.2,89.5,8.72,14.4
"2020/02/22","16:13:28",12.49,23945,18225,54.8708,15.56,14.55,3.846,2.681,7.76,-84.5,0.73,0.15,12.0,90.5,8.81,14.5
"2020/02/22","16:19:28",12.53,24100,18359,54.4680,15.66,14.65,3.892,2.713,7.75,-84.0,1.17,0.24,11.1,89.6,8.71,14.4
"2020/02/22","16:25:28",12.54,24179,18423,54.2804,15.71,14.70,3.939,2.745,7.75,-84.2,0.72,0.15,12.5,88.4,8.58,14.4
"2020/02/22","16:31:28",12.54,24225,18460,54.1698,15.74,14.73,3.991,2.781,7.76,-84.3,0.87,0.18,13.9,89.3,8.67,14.4
"2020/02/22","16:37:28",12.52,24176,18412,54.3135,15.71,14.70,4.043,2.818,7.76,-84.7,1.45,0.30,12.8,88.8,8.63,14.5
"2020/02/22","16:43:28",12.50,24374,18557,53.8890,15.84,14.83,4.088,2.848,7.77,-85.0,0.63,0.13,13.3,90.0,8.74,14.5
"2020/02/22","16:49:28",12.53,24137,18389,54.3798,15.68,14.67,4.138,2.884,7.78,-85.4,1.23,0.25,13.9,90.4,8.79,14.5
"2020/02/22","16:55:28",12.62,24353,18592,53.7857,15.82,14.82,4.182,2.914,7.77,-85.0,0.80,0.17,17.8,89.8,8.70,14.4
"2020/02/22","17:01:28",12.62,24359,18597,53.7716,15.83,14.82,4.232,2.949,7.77,-85.3,1.18,0.24,17.3,90.4,8.76,14.5
"2020/02/22","17:07:28",12.64,24282,18550,53.9089,15.78,14.77,4.277,2.981,7.77,-85.3,1.27,0.26,16.3,91.6,8.87,14.5
"2020/02/22","17:13:28",12.65,24291,18561,53.8763,15.78,14.78,4.331,3.018,7.77,-85.3,1.08,0.22,15.8,91.6,8.87,14.5
