"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Chl","Chl","Turbid+","ODOsat","ODO","Battery"
"2020/01/18","01:55:28",10.05,19704,14076,71.0420,12.80,11.74,17.892,2.068,7.78,-84.6,1.65,0.34,15.0,87.4,9.14,14.3
"2020/01/18","02:01:28",10.05,19712,14082,71.0149,12.81,11.74,17.909,2.080,7.78,-84.6,1.89,0.39,16.1,87.3,9.13,14.2
"2020/01/18","02:07:28",10.04,19715,14083,71.0063,12.81,11.74,17.928,2.093,7.78,-84.5,1.74,0.36,14.7,86.9,9.09,14.3
"2020/01/18","02:13:28",10.04,19718,14084,71.0001,12.81,11.75,17.940,2.102,7.78,-84.5,1.40,0.29,13.9,86.8,9.08,14.3
"2020/01/18","02:19:28",10.04,19731,14094,70.9522,12.82,11.76,17.959,2.115,7.78,-84.5,1.96,0.41,14.8,86.5,9.04,14.2
"2020/01/18","02:25:28",10.04,19760,14115,70.8478,12.84,11.77,17.970,2.122,7.78,-84.4,2.10,0.44,13.4,86.4,9.04,14.3
"2020/01/18","02:31:28",10.04,19761,14116,70.8405,12.84,11.77,17.974,2.125,7.78,-84.4,1.67,0.35,11.2,86.2,9.01,14.3
"2020/01/18","02:37:27",10.05,19805,14149,70.6779,12.87,11.80,17.983,2.132,7.77,-84.2,2.46,0.51,15.1,85.8,8.98,14.3
"2020/01/18","02:43:28",10.05,19823,14162,70.6097,12.88,11.81,17.982,2.131,7.78,-84.7,2.38,0.50,14.5,85.9,8.98,14.3
"2020/01/18","02:49:27",10.05,19819,14161,70.6158,12.88,11.81,17.983,2.132,7.78,-84.6,2.08,0.43,14.1,85.9,8.98,14.3
"2020/01/18","02:55:28",10.06,19819,14162,70.6109,12.88,11.81,17.989,2.136,7.78,-84.6,1.71,0.35,12.5,85.5,8.93,14.3
"2020/01/18","03:01:27",10.06,19822,14164,70.6012,12.88,11.81,17.992,2.138,7.79,-84.8,1.51,0.32,12.3,85.3,8.91,14.3
"2020/01/18","03:07:28",10.06,19821,14165,70.5951,12.88,11.81,17.983,2.132,7.79,-84.8,1.50,0.31,10.1,85.0,8.89,14.3
"2020/01/18","03:13:28",10.06,19823,14166,70.5927,12.88,11.81,17.990,2.136,7.78,-84.7,1.71,0.35,9.0,85.0,8.88,14.4
"2020/01/18","03:19:28",10.06,19820,14166,70.5927,12.88,11.81,17.970,2.123,7.78,-84.6,1.33,0.27,8.7,84.9,8.87,14.4
"2020/01/18","03:25:28",10.07,19817,14165,70.5987,12.88,11.81,17.971,2.123,7.79,-84.8,1.21,0.25,11.0,84.3,8.81,14.3
"2020/01/18","03:31:28",10.07,19818,14166,70.5902,12.88,11.81,17.965,2.119,7.78,-84.6,1.44,0.30,9.5,84.2,8.80,14.3
"2020/01/18","03:37:28",10.07,19815,14166,70.5939,12.88,11.81,17.949,2.108,7.78,-84.6,1.29,0.27,9.2,84.1,8.79,14.4
"2020/01/18","03:43:28",10.08,19814,14166,70.5902,12.87,11.81,17.935,2.098,7.78,-84.4,1.29,0.27,8.3,83.7,8.75,14.4
"2020/01/18","03:49:28",10.08,19812,14167,70.5890,12.87,11.81,17.929,2.094,7.77,-83.7,1.31,0.27,8.0,83.7,8.75,14.4
"2020/01/18","03:55:28",10.08,19811,14167,70.5854,12.87,11.81,17.906,2.078,7.77,-84.1,0.90,0.19,6.8,83.6,8.73,14.3
"2020/01/18","04:01:28",10.08,19796,14156,70.6389,12.86,11.80,17.882,2.061,7.78,-84.5,1.29,0.27,9.0,83.2,8.69,14.4
"2020/01/18","04:07:28",10.08,19791,14153,70.6572,12.86,11.79,17.862,2.047,7.78,-84.2,0.87,0.18,9.2,83.2,8.69,14.4
"2020/01/18","04:13:28",10.09,19790,14153,70.6560,12.86,11.79,17.840,2.032,7.78,-84.2,0.74,0.15,8.3,83.0,8.67,14.4
"2020/01/18","04:19:28",10.09,19789,14154,70.6523,12.86,11.79,17.813,2.013,7.77,-84.1,1.19,0.25,6.5,82.8,8.65,14.4
"2020/01/18","04:25:28",10.10,19744,14124,70.8038,12.83,11.76,17.786,1.994,7.77,-84.2,1.29,0.27,5.4,82.5,8.62,14.3
"2020/01/18","04:31:28",10.10,19705,14096,70.9423,12.80,11.74,17.757,1.974,7.78,-84.4,0.86,0.18,6.5,81.8,8.54,14.4
"2020/01/18","04:37:28",10.10,19684,14082,71.0137,12.79,11.73,17.725,1.951,7.77,-83.7,1.15,0.24,6.1,81.6,8.53,14.4
"2020/01/18","04:43:28",10.10,19673,14073,71.0556,12.78,11.72,17.683,1.922,7.74,-82.1,0.77,0.16,7.3,82.7,8.64,14.4
"2020/01/18","04:49:28",10.10,19676,14077,71.0383,12.78,11.72,17.653,1.901,7.74,-82.5,0.56,0.12,6.7,82.8,8.65,14.5
"2020/01/18","04:55:28",10.10,19734,14120,70.8221,12.82,11.76,17.614,1.874,7.76,-83.4,1.44,0.30,9.2,82.6,8.62,14.3
"2020/01/18","05:01:28",10.11,19726,14116,70.8417,12.82,11.75,17.583,1.852,7.76,-83.3,0.83,0.17,9.4,82.4,8.61,14.4
"2020/01/18","05:07:28",10.12,19722,14116,70.8417,12.81,11.75,17.542,1.824,7.76,-83.4,0.66,0.14,8.6,82.4,8.60,14.4
"2020/01/18","05:13:28",10.12,19714,14111,70.8675,12.81,11.75,17.500,1.794,7.76,-83.4,0.82,0.17,8.7,82.3,8.59,14.3
"2020/01/18","05:19:29",10.12,19708,14107,70.8871,12.81,11.74,17.451,1.760,7.76,-83.4,0.82,0.17,6.9,82.1,8.58,14.5
"2020/01/18","05:25:28",10.12,19687,14093,70.9583,12.79,11.73,17.413,1.733,7.76,-83.3,0.92,0.19,5.9,81.8,8.54,14.5
"2020/01/18","05:31:28",10.12,19657,14071,71.0667,12.77,11.71,17.369,1.703,7.75,-82.9,0.68,0.14,8.5,81.9,8.56,14.3
"2020/01/18","05:37:28",10.12,19637,14058,71.1345,12.76,11.70,17.331,1.676,7.74,-82.3,1.00,0.21,7.3,82.3,8.60,14.4
"2020/01/18","05:43:28",10.13,19629,14052,71.1617,12.75,11.69,17.293,1.650,7.74,-82.2,0.40,0.08,7.2,82.5,8.62,14.4
"2020/01/18","05:49:28",10.13,19621,14048,71.1865,12.75,11.69,17.253,1.622,7.74,-82.2,0.67,0.14,6.8,82.4,8.61,14.4
"2020/01/18","05:55:28",10.13,19617,14046,71.1951,12.75,11.68,17.211,1.593,7.74,-82.3,1.11,0.23,7.0,82.4,8.61,14.4
"2020/01/18","06:01:28",10.13,19612,14043,71.2100,12.74,11.68,17.174,1.567,7.74,-82.2,0.53,0.11,6.8,82.4,8.61,14.4
"2020/01/18","06:07:28",10.14,19579,14021,71.3241,12.72,11.66,17.134,1.539,7.73,-81.8,0.49,0.10,6.0,82.0,8.56,14.4
"2020/01/18","06:13:28",10.13,19431,13914,71.8697,12.63,11.56,17.092,1.510,7.72,-81.1,1.08,0.22,7.6,81.0,8.47,14.4
"2020/01/18","06:19:28",10.13,19208,13751,72.7234,12.48,11.42,17.058,1.486,7.72,-81.1,0.44,0.09,8.2,81.2,8.49,14.3
"2020/01/18","06:25:28",10.11,18986,13587,73.5975,12.34,11.28,17.019,1.459,7.71,-80.4,0.49,0.10,10.1,80.6,8.45,14.4
"2020/01/18","06:31:28",10.10,18732,13399,74.6301,12.17,11.11,16.985,1.436,7.69,-79.7,0.35,0.07,10.1,79.5,8.34,14.5
"2020/01/18","06:37:28",10.08,18577,13284,75.2775,12.07,11.01,16.953,1.413,7.68,-78.9,0.82,0.17,10.1,78.3,8.22,14.4
"2020/01/18","06:43:28",10.07,18445,13184,75.8490,11.98,10.93,16.918,1.389,7.67,-78.3,0.62,0.13,10.6,77.6,8.16,14.4
"2020/01/18","06:49:28",10.06,18219,13020,76.8076,11.84,10.78,16.893,1.372,7.66,-77.7,0.04,0.01,10.3,77.2,8.12,14.4
"2020/01/18","06:55:28",10.04,17923,12803,78.1068,11.65,10.59,16.862,1.350,7.66,-77.6,0.61,0.13,10.7,76.5,8.06,14.4
"2020/01/18","07:01:28",10.04,17668,12618,79.2493,11.48,10.43,16.832,1.329,7.66,-77.7,0.61,0.13,10.6,75.6,7.98,14.4
"2020/01/18","07:07:28",10.03,17443,12456,80.2822,11.33,10.29,16.804,1.310,7.65,-77.1,0.76,0.16,10.4,75.6,7.98,14.4
"2020/01/18","07:13:28",10.02,17185,12269,81.5091,11.17,10.12,16.772,1.288,7.63,-76.3,0.67,0.14,10.6,75.2,7.95,14.4
"2020/01/18","07:19:28",10.01,16982,12121,82.5041,11.03,9.99,16.741,1.266,7.63,-75.9,0.71,0.15,10.9,75.1,7.95,14.4
"2020/01/18","07:25:28",10.00,16865,12034,83.1000,10.96,9.92,16.715,1.248,7.61,-75.2,0.83,0.17,11.7,75.0,7.94,14.5
"2020/01/18","07:31:28",10.00,16788,11977,83.4947,10.91,9.87,16.694,1.233,7.60,-74.6,0.63,0.13,12.2,75.1,7.96,14.4
"2020/01/18","07:37:28",9.98,16729,11930,83.8193,10.87,9.83,16.667,1.215,7.60,-74.2,0.95,0.20,11.1,74.7,7.92,14.4
"2020/01/18","07:43:28",9.98,16687,11899,84.0429,10.84,9.80,16.646,1.200,7.59,-73.9,0.10,0.02,11.1,74.8,7.94,14.4
"2020/01/18","07:49:28",9.96,16652,11870,84.2434,10.82,9.78,16.623,1.184,7.58,-73.2,0.62,0.13,10.9,74.4,7.90,14.4
"2020/01/18","07:55:28",9.95,16619,11843,84.4396,10.80,9.76,16.608,1.174,7.59,-73.6,0.73,0.15,11.0,74.4,7.90,14.4
"2020/01/18","08:01:27",9.94,16586,11815,84.6350,10.78,9.74,16.587,1.159,7.59,-73.9,0.41,0.08,10.3,74.1,7.87,14.5
"2020/01/18","08:07:27",9.93,16560,11792,84.8033,10.76,9.72,16.575,1.151,7.58,-73.1,0.34,0.07,10.5,73.6,7.82,14.5
"2020/01/18","08:13:28",9.92,16534,11771,84.9510,10.74,9.71,16.563,1.142,7.60,-74.2,0.79,0.16,9.9,73.6,7.83,14.4
"2020/01/18","08:19:28",9.91,16511,11753,85.0851,10.73,9.69,16.550,1.133,7.60,-74.2,0.26,0.05,10.8,73.3,7.80,14.5
"2020/01/18","08:25:28",9.90,16481,11727,85.2729,10.71,9.67,16.541,1.126,7.60,-74.6,0.84,0.17,9.9,73.1,7.77,14.3
"2020/01/18","08:31:28",9.89,16452,11705,85.4347,10.69,9.65,16.536,1.123,7.61,-74.8,0.43,0.09,9.6,72.7,7.74,14.4
"2020/01/18","08:37:28",9.88,16432,11688,85.5561,10.68,9.64,16.532,1.121,7.62,-75.5,0.41,0.09,9.8,72.4,7.70,14.3
"2020/01/18","08:43:28",9.88,16418,11676,85.6491,10.67,9.63,16.532,1.120,7.62,-75.7,1.14,0.24,9.2,72.0,7.67,14.4
"2020/01/18","08:49:28",9.87,16403,11664,85.7334,10.66,9.62,16.535,1.123,7.62,-75.7,0.05,0.01,8.7,72.0,7.67,14.4
"2020/01/18","08:55:28",9.87,16398,11659,85.7693,10.65,9.62,16.537,1.124,7.61,-75.1,0.72,0.15,8.5,71.5,7.61,14.4
"2020/01/18","09:01:28",9.87,16400,11661,85.7585,10.66,9.62,16.543,1.128,7.60,-74.6,0.71,0.15,8.4,71.5,7.61,14.4
"2020/01/18","09:07:28",9.87,16413,11671,85.6850,10.66,9.63,16.551,1.134,7.62,-75.3,0.41,0.09,8.6,71.9,7.65,14.3
"2020/01/18","09:13:28",9.87,16447,11695,85.5097,10.69,9.65,16.563,1.142,7.62,-75.4,0.59,0.12,8.4,72.0,7.66,14.4
"2020/01/18","09:19:28",9.87,16505,11735,85.2143,10.72,9.69,16.575,1.151,7.62,-75.5,0.80,0.16,8.0,71.8,7.64,14.4
"2020/01/18","09:25:28",9.87,16551,11768,84.9757,10.75,9.72,16.594,1.164,7.62,-75.6,1.03,0.21,8.0,71.9,7.65,14.4
"2020/01/18","09:31:28",9.87,16596,11801,84.7419,10.78,9.75,16.621,1.183,7.63,-76.0,0.66,0.14,7.9,72.6,7.73,14.4
"2020/01/18","09:37:28",9.87,16701,11875,84.2122,10.85,9.81,16.642,1.197,7.63,-75.9,0.27,0.06,7.6,72.8,7.74,14.4
"2020/01/18","09:43:28",9.87,16849,11980,83.4708,10.95,9.91,16.675,1.220,7.62,-75.6,0.94,0.19,7.6,72.7,7.73,14.4
"2020/01/18","09:49:28",9.87,16880,12001,83.3265,10.97,9.93,16.702,1.239,7.61,-74.8,0.43,0.09,7.4,72.8,7.74,14.4
"2020/01/18","09:55:28",9.86,16929,12035,83.0915,11.00,9.96,16.738,1.264,7.61,-75.1,0.66,0.14,7.9,72.9,7.75,14.5
"2020/01/18","10:01:28",9.86,17176,12210,81.8987,11.16,10.11,16.781,1.294,7.63,-76.0,0.55,0.11,7.6,73.1,7.76,14.4
"2020/01/18","10:07:28",9.86,17560,12483,80.1110,11.41,10.36,16.824,1.324,7.63,-75.9,0.66,0.14,7.9,73.8,7.82,14.4
"2020/01/18","10:13:28",9.86,17982,12782,78.2336,11.68,10.63,16.874,1.358,7.65,-77.2,0.65,0.13,7.5,74.3,7.86,14.4
"2020/01/18","10:19:28",9.85,18269,12983,77.0228,11.87,10.81,16.925,1.394,7.66,-77.7,0.70,0.14,7.6,74.9,7.92,14.4
"2020/01/18","10:25:28",9.83,18575,13193,75.7985,12.07,11.01,16.977,1.430,7.69,-79.5,1.15,0.24,7.9,80.8,8.53,14.5
"2020/01/18","10:31:28",9.80,18882,13400,74.6246,12.27,11.20,17.030,1.467,7.76,-83.5,2.02,0.42,8.1,87.1,9.20,14.5
"2020/01/18","10:37:28",9.78,18985,13465,74.2688,12.34,11.27,17.078,1.500,7.79,-84.9,1.53,0.32,9.2,89.3,9.43,14.4
"2020/01/18","10:43:28",9.75,18992,13460,74.2930,12.34,11.27,17.126,1.534,7.79,-85.0,1.81,0.38,11.4,89.9,9.50,14.4
"2020/01/18","10:49:28",9.72,18909,13392,74.6736,12.29,11.22,17.175,1.568,7.79,-85.1,1.87,0.39,12.6,90.1,9.52,14.4
"2020/01/18","10:55:28",9.72,18746,13274,75.3370,12.18,11.12,17.225,1.603,7.78,-84.4,2.11,0.44,13.1,90.0,9.53,14.5
"2020/01/18","11:01:28",9.70,18598,13165,75.9615,12.08,11.02,17.276,1.639,7.79,-85.0,2.28,0.47,14.1,90.4,9.58,14.4
"2020/01/18","11:07:28",9.70,18458,13064,76.5478,11.99,10.93,17.331,1.677,7.79,-85.0,1.47,0.30,14.2,90.3,9.58,14.5
"2020/01/18","11:13:28",9.68,18371,12996,76.9490,11.94,10.87,17.378,1.711,7.78,-84.4,1.29,0.27,12.4,90.0,9.55,14.5
"2020/01/18","11:19:28",9.69,18338,12974,77.0750,11.92,10.85,17.422,1.741,7.79,-85.0,2.16,0.45,11.7,90.4,9.59,14.4
"2020/01/18","11:25:28",9.68,18333,12970,77.1026,11.91,10.85,17.458,1.766,7.78,-84.3,1.55,0.32,10.5,89.9,9.54,14.4
"2020/01/18","11:31:28",9.69,18329,12968,77.1113,11.91,10.85,17.519,1.809,7.79,-85.0,1.45,0.30,10.2,89.9,9.54,14.3
"2020/01/18","11:37:28",9.69,18331,12971,77.0939,11.91,10.85,17.564,1.841,7.79,-85.1,1.81,0.38,10.5,89.6,9.50,14.4
"2020/01/18","11:43:28",9.70,18334,12975,77.0736,11.91,10.85,17.617,1.877,7.79,-84.9,1.80,0.37,11.5,89.6,9.50,14.5
"2020/01/18","11:49:28",9.70,18335,12977,77.0620,11.91,10.85,17.666,1.911,7.79,-84.7,1.84,0.38,10.7,89.5,9.49,14.5
"2020/01/18","11:55:28",9.71,18311,12962,77.1505,11.90,10.84,17.708,1.941,7.78,-84.6,2.03,0.42,13.3,89.1,9.44,14.4
"2020/01/18","12:01:28",9.71,18328,12975,77.0721,11.91,10.85,17.756,1.975,7.79,-84.8,1.25,0.26,10.3,88.4,9.38,14.4
"2020/01/18","12:07:28",9.71,18332,12978,77.0533,11.91,10.85,17.805,2.009,7.78,-84.6,1.47,0.30,10.8,88.7,9.40,14.5
"2020/01/18","12:13:28",9.71,18336,12981,77.0330,11.91,10.85,17.855,2.044,7.78,-84.5,1.10,0.23,9.8,88.2,9.36,14.4
"2020/01/18","12:19:28",9.71,18338,12982,77.0286,11.92,10.85,17.903,2.077,7.78,-84.4,1.60,0.33,9.0,88.3,9.36,14.4
"2020/01/18","12:25:28",9.71,18340,12983,77.0228,11.92,10.86,17.948,2.109,7.77,-83.7,1.13,0.24,9.6,88.1,9.35,14.3
"2020/01/18","12:31:28",9.71,18343,12985,77.0098,11.92,10.86,17.992,2.139,7.78,-84.2,1.26,0.26,8.9,88.2,9.35,14.4
"2020/01/18","12:37:28",9.71,18341,12984,77.0156,11.92,10.86,18.041,2.173,7.78,-84.3,1.01,0.21,8.8,88.1,9.34,14.4
"2020/01/18","12:43:28",9.71,18342,12985,77.0098,11.92,10.86,18.075,2.198,7.78,-84.4,1.56,0.32,8.7,88.0,9.33,14.4
"2020/01/18","12:49:28",9.71,18340,12984,77.0156,11.92,10.86,18.120,2.229,7.78,-84.3,1.33,0.27,7.8,87.8,9.31,14.4
"2020/01/18","12:55:28",9.71,18343,12987,77.0026,11.92,10.86,18.161,2.258,7.77,-84.0,1.46,0.30,7.7,87.7,9.30,14.4
"2020/01/18","13:01:28",9.73,18344,12992,76.9707,11.92,10.86,18.195,2.282,7.76,-83.4,2.49,0.52,7.2,87.1,9.23,14.4
"2020/01/18","13:07:28",9.73,18387,13026,76.7716,11.95,10.89,18.235,2.309,7.76,-83.5,2.96,0.62,7.7,88.0,9.32,14.4
"2020/01/18","13:13:28",9.75,18767,13299,75.1918,12.19,11.13,18.276,2.338,7.78,-84.3,2.99,0.62,7.5,89.4,9.45,14.4
"2020/01/18","13:19:28",9.75,19563,13867,72.1152,12.71,11.64,18.313,2.362,7.79,-84.7,2.47,0.51,7.9,89.6,9.45,14.4
"2020/01/18","13:25:28",9.76,19808,14044,71.2038,12.87,11.80,18.351,2.388,7.79,-85.0,3.33,0.69,7.9,90.3,9.50,14.4
"2020/01/18","13:31:28",9.79,19905,14122,70.8099,12.93,11.86,18.382,2.410,7.79,-85.1,2.97,0.62,8.5,90.2,9.48,14.4
"2020/01/18","13:37:28",9.79,20016,14202,70.4130,13.01,11.93,18.416,2.433,7.79,-85.1,2.96,0.62,8.6,90.4,9.50,14.5
"2020/01/18","13:43:28",9.81,20083,14256,70.1466,13.05,11.98,18.449,2.456,7.79,-85.0,2.55,0.53,8.7,90.5,9.50,14.4
"2020/01/18","13:49:28",9.81,20140,14298,69.9393,13.09,12.02,18.480,2.478,7.79,-85.1,2.89,0.60,8.5,90.4,9.49,14.3
"2020/01/18","13:55:28",9.83,20149,14313,69.8690,13.09,12.02,18.513,2.501,7.79,-84.7,3.12,0.65,8.6,90.3,9.47,14.3
"2020/01/18","14:01:28",9.85,20165,14331,69.7797,13.10,12.03,18.535,2.516,7.78,-84.7,2.54,0.53,7.7,90.0,9.44,14.3
"2020/01/18","14:07:28",9.86,20198,14357,69.6539,13.12,12.05,18.569,2.540,7.78,-84.5,2.75,0.57,7.2,89.6,9.39,14.4
"2020/01/18","14:13:28",9.86,20202,14360,69.6385,13.13,12.06,18.589,2.555,7.79,-85.0,1.76,0.37,7.1,89.5,9.39,14.2
"2020/01/18","14:19:28",9.86,20232,14381,69.5368,13.15,12.08,18.624,2.579,7.77,-84.1,1.79,0.37,7.2,89.4,9.37,14.3
"2020/01/18","14:25:28",9.86,20261,14401,69.4378,13.16,12.09,18.646,2.594,7.78,-84.7,2.81,0.58,7.2,89.2,9.36,14.3
"2020/01/18","14:31:28",9.86,20303,14432,69.2898,13.19,12.12,18.667,2.609,7.78,-84.6,3.30,0.69,6.8,89.0,9.32,14.2
"2020/01/18","14:37:28",9.86,20378,14486,69.0306,13.24,12.17,18.692,2.626,7.78,-84.7,3.20,0.67,7.1,88.9,9.31,14.2
"2020/01/18","14:43:28",9.87,20401,14504,68.9446,13.26,12.19,18.704,2.634,7.78,-84.7,2.96,0.62,6.6,88.9,9.31,14.2
"2020/01/18","14:49:28",9.87,20472,14555,68.7029,13.30,12.23,18.716,2.642,7.79,-85.0,3.69,0.77,6.5,88.8,9.30,14.2
"2020/01/18","14:55:28",9.88,20563,14624,68.3817,13.36,12.29,18.723,2.647,7.77,-84.1,2.77,0.58,6.7,88.7,9.29,14.1
"2020/01/18","15:01:28",9.88,20605,14656,68.2336,13.39,12.32,18.733,2.654,7.79,-85.0,2.12,0.44,6.8,89.0,9.31,14.2
"2020/01/18","15:07:28",9.88,20787,14784,67.6398,13.51,12.44,18.750,2.666,7.79,-85.2,2.44,0.51,6.8,89.3,9.33,14.2
"2020/01/18","15:13:28",9.88,20988,14928,66.9872,13.64,12.57,18.758,2.671,7.80,-85.4,2.43,0.51,6.7,89.0,9.29,14.2
"2020/01/18","15:19:28",9.88,21466,15266,65.5035,13.95,12.88,18.769,2.678,7.80,-85.6,2.29,0.48,7.0,89.5,9.33,14.2
"2020/01/18","15:25:28",9.89,21260,15126,66.1114,13.81,12.74,18.771,2.680,7.80,-85.5,2.48,0.51,7.0,90.0,9.39,14.1
"2020/01/18","15:31:28",9.90,21365,15204,65.7706,13.88,12.81,18.773,2.681,7.80,-85.6,2.79,0.58,6.8,89.6,9.34,14.2
"2020/01/18","15:37:28",9.92,21145,15053,66.4331,13.74,12.67,18.760,2.672,7.80,-85.5,2.12,0.44,5.9,88.9,9.27,14.2
"2020/01/18","15:43:28",9.93,21212,15105,66.2033,13.78,12.71,18.755,2.668,7.80,-85.4,1.97,0.41,6.8,88.7,9.25,14.1
"2020/01/18","15:49:28",9.94,21153,15067,66.3706,13.74,12.67,18.742,2.660,7.80,-85.7,1.99,0.42,6.0,88.3,9.21,14.2
"2020/01/18","15:55:27",9.93,21637,15408,64.9025,14.06,12.99,18.726,2.648,7.80,-85.8,1.96,0.41,6.2,87.2,9.08,14.2
"2020/01/18","16:01:28",9.93,22521,16040,62.3439,14.63,13.57,18.717,2.641,7.81,-86.0,1.61,0.33,6.6,86.9,9.01,14.4
"2020/01/18","16:07:28",9.94,22500,16029,62.3857,14.62,13.55,18.710,2.636,7.81,-85.9,1.67,0.35,8.3,86.6,8.97,14.3
"2020/01/18","16:13:28",9.96,22464,16009,62.4656,14.60,13.53,18.696,2.626,7.81,-85.9,1.21,0.25,7.2,86.6,8.98,14.3
"2020/01/18","16:19:28",9.96,22390,15960,62.6548,14.55,13.48,18.677,2.613,7.81,-85.9,1.39,0.29,6.6,86.2,8.93,14.3
"2020/01/18","16:25:28",9.97,22304,15902,62.8857,14.49,13.43,18.652,2.596,7.81,-85.9,1.37,0.29,6.1,85.8,8.89,14.3
