"Date","Time","Temp","SpCond","Cond","Resist","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","TDS","ODOsat","ODO","Battery"
"2020/09/24","06:01:28",20.15,37543,34063,29.3578,23.86,3.304,2.290,7.85,-58.1,6.2,0.31,0.06,24.40,91.0,7.17,14.5
"2020/09/24","06:07:28",20.14,37491,34014,29.3999,23.82,3.267,2.264,7.85,-58.2,6.1,1.39,0.29,24.36,90.9,7.17,14.5
"2020/09/24","06:13:28",20.15,37513,34041,29.3763,23.83,3.235,2.242,7.85,-57.9,6.1,0.78,0.16,24.38,91.0,7.17,14.5
"2020/09/24","06:19:28",20.17,37472,34014,29.3999,23.81,3.196,2.216,7.86,-58.5,6.4,0.84,0.17,24.35,92.0,7.24,14.5
"2020/09/24","06:25:28",20.18,37133,33718,29.6579,23.57,3.169,2.197,7.86,-58.6,6.7,0.70,0.14,24.13,92.4,7.29,14.5
"2020/09/24","06:31:28",20.20,36655,33293,30.0363,23.23,3.137,2.175,7.86,-58.7,7.3,0.76,0.16,23.82,92.7,7.33,14.5
"2020/09/24","06:37:28",20.21,36411,33077,30.2323,23.06,3.098,2.149,7.86,-58.6,6.6,1.03,0.21,23.66,92.0,7.28,14.5
"2020/09/24","06:43:28",20.21,36292,32969,30.3317,22.98,3.063,2.125,7.86,-58.5,7.9,0.87,0.18,23.59,91.9,7.27,14.5
"2020/09/24","06:49:28",20.20,36201,32885,30.4092,22.91,3.027,2.100,7.85,-58.3,6.7,0.96,0.20,23.53,91.7,7.26,14.4
"2020/09/24","06:55:28",20.20,36281,32954,30.3452,22.97,2.993,2.076,7.85,-58.4,9.0,1.18,0.25,23.58,92.3,7.30,14.5
"2020/09/24","07:01:28",20.20,36287,32958,30.3416,22.97,2.959,2.052,7.84,-57.7,7.0,0.62,0.13,23.58,90.6,7.16,14.5
"2020/09/24","07:07:28",20.19,36423,33075,30.2341,23.07,2.923,2.027,7.84,-57.8,8.6,1.03,0.22,23.67,90.4,7.15,14.5
"2020/09/24","07:13:28",20.18,36447,33095,30.2163,23.09,2.892,2.005,7.85,-57.9,6.2,0.81,0.17,23.69,90.8,7.18,14.5
"2020/09/24","07:19:28",20.15,36833,33419,29.9231,23.36,2.859,1.982,7.85,-58.0,7.6,0.59,0.12,23.94,90.4,7.14,14.5
"2020/09/24","07:25:28",20.15,36675,33281,30.0469,23.25,2.834,1.965,7.85,-58.3,6.3,0.88,0.18,23.83,92.4,7.31,14.5
"2020/09/24","07:31:29",20.14,36751,33338,29.9959,23.30,2.807,1.946,7.85,-58.2,5.8,1.67,0.35,23.88,91.9,7.26,14.5
"2020/09/24","07:37:28",20.14,36664,33264,30.0628,23.24,2.780,1.927,7.85,-58.1,6.4,1.08,0.22,23.83,91.5,7.23,14.5
"2020/09/24","07:43:28",20.15,36739,33333,30.0002,23.29,2.755,1.910,7.85,-58.3,7.6,0.38,0.08,23.88,91.8,7.26,14.5
"2020/09/24","07:49:28",20.16,36344,32983,30.3182,23.02,2.730,1.893,7.86,-58.5,8.3,1.11,0.23,23.62,92.2,7.29,14.5
"2020/09/24","07:55:28",20.15,36302,32942,30.3560,22.99,2.700,1.872,7.86,-58.5,9.0,0.68,0.14,23.59,92.1,7.29,14.5
"2020/09/24","08:01:28",20.16,36239,32886,30.4083,22.94,2.677,1.857,7.85,-58.3,7.8,1.15,0.24,23.55,91.7,7.26,14.5
"2020/09/24","08:07:29",20.16,36161,32815,30.4734,22.89,2.655,1.842,7.85,-58.3,8.1,1.07,0.22,23.50,91.8,7.27,14.5
"2020/09/24","08:13:28",20.16,36059,32724,30.5589,22.82,2.633,1.826,7.85,-58.2,7.7,0.59,0.12,23.43,92.0,7.29,14.5
"2020/09/24","08:19:28",20.15,35925,32600,30.6752,22.72,2.613,1.812,7.85,-58.0,7.0,0.91,0.19,23.35,91.3,7.24,14.5
"2020/09/24","08:25:28",20.16,35759,32451,30.8155,22.61,2.589,1.796,7.84,-57.6,7.2,0.51,0.11,23.24,90.3,7.16,14.6
"2020/09/24","08:31:28",20.16,35573,32284,30.9749,22.48,2.573,1.785,7.85,-58.0,7.8,0.94,0.19,23.12,91.8,7.29,14.5
"2020/09/24","08:37:28",20.16,35401,32129,31.1246,22.36,2.554,1.772,7.84,-57.7,8.1,-0.03,-0.01,23.01,90.6,7.20,14.5
"2020/09/24","08:43:28",20.17,35088,31850,31.3970,22.14,2.538,1.761,7.84,-57.6,7.6,0.40,0.08,22.80,90.5,7.20,14.4
"2020/09/24","08:49:28",20.17,34883,31664,31.5815,22.00,2.521,1.750,7.84,-57.7,7.8,0.34,0.07,22.67,90.9,7.23,14.4
"2020/09/24","08:55:28",20.19,34419,31254,31.9955,21.67,2.502,1.737,7.84,-57.8,10.9,0.61,0.13,22.37,91.5,7.30,14.5
"2020/09/24","09:01:28",20.19,34167,31028,32.2286,21.50,2.487,1.727,7.84,-57.6,10.7,0.61,0.13,22.20,90.9,7.25,14.5
"2020/09/24","09:07:29",20.20,33958,30842,32.4235,21.35,2.477,1.720,7.84,-57.6,9.7,0.46,0.09,22.07,90.9,7.26,14.5
"2020/09/24","09:13:28",20.19,33831,30725,32.5466,21.27,2.466,1.712,7.84,-57.6,9.8,0.41,0.09,21.99,91.3,7.30,14.5
"2020/09/24","09:19:28",20.20,33423,30359,32.9392,20.98,2.458,1.707,7.84,-57.6,10.6,0.35,0.07,21.72,91.2,7.30,14.5
"2020/09/24","09:25:28",20.20,33298,30247,33.0610,20.90,2.447,1.700,7.84,-57.4,8.6,0.27,0.06,21.64,91.0,7.29,14.5
"2020/09/24","09:31:28",20.21,32904,29894,33.4514,20.62,2.452,1.704,7.84,-57.7,11.8,0.23,0.05,21.38,91.4,7.33,14.5
"2020/09/24","09:37:28",20.22,32688,29701,33.6687,20.48,2.453,1.704,7.84,-57.7,10.1,0.37,0.08,21.24,91.7,7.36,14.5
"2020/09/24","09:43:28",20.22,32489,29524,33.8708,20.34,2.454,1.705,7.84,-57.6,11.0,-0.29,-0.06,21.11,91.6,7.35,14.5
"2020/09/24","09:49:28",20.22,32378,29423,33.9866,20.26,2.457,1.707,7.84,-57.7,13.1,0.33,0.07,21.04,92.0,7.39,14.5
"2020/09/24","09:55:28",20.23,32190,29256,34.1811,20.13,2.468,1.716,7.84,-57.7,15.7,0.52,0.11,20.92,91.8,7.38,14.5
"2020/09/24","10:01:28",20.24,31875,28977,34.5106,19.92,2.480,1.724,7.84,-57.9,11.5,0.45,0.09,20.71,92.2,7.42,14.5
"2020/09/24","10:07:28",20.25,31608,28741,34.7938,19.73,2.498,1.737,7.85,-57.9,12.2,0.24,0.05,20.54,92.4,7.44,14.5
"2020/09/24","10:13:28",20.25,31509,28652,34.9017,19.66,2.518,1.751,7.85,-57.9,12.2,0.00,0.00,20.48,92.4,7.45,14.5
"2020/09/24","10:19:28",20.26,31349,28508,35.0781,19.55,2.546,1.770,7.84,-57.7,12.4,0.06,0.01,20.37,92.3,7.44,14.5
"2020/09/24","10:25:28",20.26,31185,28361,35.2592,19.44,2.571,1.788,7.84,-57.9,11.6,0.11,0.02,20.27,92.3,7.45,14.5
"2020/09/24","10:31:28",20.27,31018,28214,35.4435,19.33,2.605,1.811,7.85,-57.9,11.9,0.17,0.03,20.16,92.2,7.44,14.5
"2020/09/24","10:37:28",20.27,30768,27990,35.7267,19.16,2.647,1.841,7.85,-58.0,12.0,0.39,0.08,19.99,92.9,7.51,14.5
"2020/09/24","10:43:28",20.27,30640,27875,35.8750,19.07,2.688,1.870,7.85,-58.0,12.8,0.66,0.14,19.91,92.5,7.48,14.5
"2020/09/24","10:49:28",20.27,30593,27831,35.9310,19.04,2.731,1.900,7.84,-57.7,12.6,0.67,0.14,19.88,91.9,7.43,14.4
"2020/09/24","10:55:28",20.27,30523,27768,36.0132,18.99,2.775,1.931,7.84,-57.6,12.3,-0.25,-0.05,19.84,91.9,7.43,14.5
"2020/09/24","11:01:28",20.27,30507,27752,36.0335,18.98,2.815,1.958,7.84,-57.6,13.2,0.02,0.00,19.83,91.8,7.42,14.5
"2020/09/24","11:07:28",20.28,30333,27596,36.2375,18.86,2.853,1.985,7.84,-57.7,13.6,0.06,0.01,19.71,92.0,7.44,14.5
"2020/09/24","11:13:28",20.26,30514,27750,36.0360,18.98,2.892,2.012,7.84,-57.6,15.3,0.14,0.03,19.83,91.7,7.42,14.5
"2020/09/24","11:19:28",20.26,30165,27437,36.4471,18.74,2.937,2.044,7.85,-58.0,13.0,-0.17,-0.04,19.60,92.6,7.50,14.5
"2020/09/24","11:25:28",20.27,29855,27157,36.8226,18.53,2.983,2.076,7.85,-58.0,13.0,0.35,0.07,19.40,92.5,7.51,14.5
"2020/09/24","11:31:28",20.27,29584,26913,37.1573,18.35,3.028,2.108,7.85,-58.1,12.0,-0.17,-0.04,19.22,92.7,7.53,14.5
"2020/09/24","11:37:28",20.27,29348,26698,37.4563,18.19,3.075,2.141,7.85,-58.2,12.3,0.20,0.04,19.07,92.8,7.54,14.5
"2020/09/24","11:43:28",20.28,29143,26516,37.7136,18.05,3.119,2.172,7.85,-58.2,11.7,0.09,0.02,18.94,93.1,7.57,14.5
"2020/09/24","11:49:28",20.28,28722,26134,38.2639,17.76,3.171,2.208,7.86,-58.5,11.0,0.35,0.07,18.66,93.2,7.59,14.4
"2020/09/24","11:55:28",20.28,28641,26057,38.3779,17.71,3.218,2.241,7.85,-58.3,11.1,0.97,0.20,18.61,93.2,7.59,14.5
"2020/09/24","12:01:28",20.28,28547,25974,38.5005,17.64,3.264,2.273,7.85,-58.4,11.3,0.72,0.15,18.55,93.3,7.60,14.5
"2020/09/24","12:07:28",20.28,28509,25939,38.5520,17.62,3.308,2.304,7.85,-58.3,11.1,0.36,0.08,18.53,93.1,7.59,14.4
"2020/09/24","12:13:28",20.28,28434,25870,38.6553,17.57,3.353,2.335,7.85,-58.4,10.3,0.39,0.08,18.48,93.2,7.60,14.4
"2020/09/24","12:19:28",20.28,28462,25894,38.6189,17.59,3.396,2.365,7.85,-58.3,9.8,0.19,0.04,18.50,92.9,7.58,14.4
"2020/09/24","12:25:28",20.24,29391,26722,37.4228,18.22,3.442,2.396,7.84,-57.4,12.0,0.77,0.16,19.10,91.3,7.42,14.4
"2020/09/24","12:31:28",20.23,29436,26756,37.3743,18.25,3.484,2.425,7.85,-57.9,11.7,0.66,0.14,19.13,92.3,7.51,14.4
"2020/09/24","12:37:28",20.24,29389,26716,37.4303,18.22,3.522,2.451,7.85,-58.0,10.0,0.24,0.05,19.10,92.6,7.52,14.4
"2020/09/24","12:43:28",20.23,29321,26651,37.5215,18.17,3.558,2.477,7.85,-58.0,9.6,0.45,0.09,19.05,92.6,7.53,14.4
"2020/09/24","12:49:28",20.22,29395,26709,37.4405,18.22,3.598,2.504,7.85,-58.0,9.2,-0.15,-0.03,19.10,92.7,7.54,14.4
"2020/09/24","12:55:28",20.21,29308,26625,37.5593,18.16,3.627,2.525,7.85,-58.1,9.8,0.02,0.00,19.05,92.6,7.53,14.4
"2020/09/24","13:01:28",20.21,29214,26543,37.6747,18.10,3.662,2.549,7.85,-58.2,8.5,0.56,0.12,18.98,92.3,7.51,14.4
"2020/09/24","13:07:28",20.20,29159,26484,37.7581,18.06,3.694,2.572,7.85,-58.3,7.1,0.44,0.09,18.95,92.4,7.53,14.4
"2020/09/24","13:13:28",20.20,29152,26480,37.7643,18.05,3.726,2.594,7.85,-58.2,7.5,0.58,0.12,18.94,92.7,7.55,14.4
"2020/09/24","13:19:28",20.19,29017,26351,37.9491,17.96,3.761,2.618,7.85,-58.4,6.8,0.01,0.00,18.86,92.8,7.56,14.4
"2020/09/24","13:25:28",20.19,28739,26097,38.3190,17.77,3.795,2.642,7.86,-58.6,6.5,-0.09,-0.02,18.68,93.1,7.59,14.4
"2020/09/24","13:31:28",20.19,28807,26163,38.2217,17.82,3.832,2.668,7.85,-58.4,7.0,0.51,0.11,18.72,92.8,7.57,14.4
"2020/09/24","13:37:28",20.20,28611,25988,38.4796,17.69,3.860,2.688,7.86,-58.6,6.2,0.29,0.06,18.59,93.1,7.60,14.4
"2020/09/24","13:43:28",20.20,28653,26026,38.4232,17.72,3.896,2.713,7.86,-58.5,7.2,0.27,0.06,18.62,93.1,7.60,14.4
"2020/09/24","13:49:28",20.19,28654,26021,38.4297,17.72,3.932,2.738,7.86,-58.5,6.5,0.57,0.12,18.62,92.8,7.58,14.3
"2020/09/24","13:55:28",20.18,28641,26007,38.4514,17.71,3.958,2.756,7.86,-58.5,6.4,-0.09,-0.02,18.61,92.3,7.53,14.5
"2020/09/24","14:01:28",20.18,28640,26002,38.4579,17.71,3.986,2.776,7.86,-58.5,6.5,-0.21,-0.04,18.61,92.4,7.54,14.5
"2020/09/24","14:07:28",20.17,28662,26018,38.4355,17.72,4.022,2.800,7.85,-58.3,6.7,0.07,0.01,18.63,92.1,7.52,14.5
"2020/09/24","14:13:28",20.16,29029,26346,37.9568,17.97,4.047,2.817,7.85,-58.2,7.9,0.29,0.06,18.86,92.0,7.50,14.5
"2020/09/24","14:19:28",20.17,29415,26700,37.4529,18.23,4.069,2.832,7.85,-57.9,8.3,0.00,0.00,19.12,92.6,7.53,14.5
"2020/09/24","14:25:28",20.17,30031,27260,36.6841,18.65,4.089,2.845,7.83,-57.1,7.6,0.08,0.01,19.52,90.6,7.35,14.5
"2020/09/24","14:31:28",20.15,30298,27492,36.3739,18.84,4.106,2.857,7.84,-57.8,6.8,-0.17,-0.04,19.69,92.1,7.47,14.5
"2020/09/24","14:37:28",20.14,31255,28354,35.2690,19.49,4.122,2.867,7.84,-57.4,6.1,0.01,0.00,20.31,91.6,7.41,14.5
"2020/09/24","14:43:28",20.13,30933,28058,35.6409,19.27,4.146,2.883,7.84,-57.7,6.8,-0.16,-0.04,20.10,92.1,7.46,14.4
"2020/09/24","14:49:28",20.11,30767,27894,35.8505,19.16,4.163,2.896,7.84,-57.6,6.2,0.85,0.17,19.99,92.2,7.47,14.4
"2020/09/24","14:55:28",20.12,30845,27969,35.7541,19.21,4.184,2.910,7.84,-57.7,6.5,0.06,0.01,20.05,92.0,7.46,14.5
"2020/09/24","15:01:29",20.13,31064,28172,35.4964,19.36,4.201,2.921,7.84,-57.6,6.5,0.22,0.05,20.19,92.1,7.45,14.4
"2020/09/24","15:07:28",20.13,32104,29121,34.3399,20.07,4.215,2.930,7.83,-56.9,8.7,0.47,0.10,20.86,90.4,7.29,14.5
"2020/09/24","15:13:28",20.11,31351,28421,35.1847,19.56,4.234,2.944,7.84,-57.5,6.4,-0.23,-0.05,20.37,90.7,7.33,14.5
"2020/09/24","15:19:28",20.11,31576,28629,34.9291,19.71,4.250,2.955,7.84,-57.4,7.4,-0.07,-0.02,20.52,91.1,7.36,14.5
"2020/09/24","15:25:28",20.13,32061,29079,34.3889,20.04,4.258,2.960,7.83,-56.9,8.4,0.11,0.02,20.84,90.8,7.32,14.5
"2020/09/24","15:31:28",20.12,31908,28935,34.5607,19.94,4.275,2.972,7.83,-57.1,7.3,0.11,0.02,20.74,90.2,7.27,14.5
"2020/09/24","15:37:28",20.12,31839,28869,34.6396,19.89,4.285,2.979,7.84,-57.3,7.2,-0.24,-0.05,20.69,90.8,7.32,14.5
"2020/09/24","15:43:28",20.13,32369,29355,34.0652,20.26,4.293,2.984,7.83,-57.0,10.9,0.03,0.00,21.04,90.8,7.31,14.5
"2020/09/24","15:49:28",20.13,32396,29382,34.0346,20.27,4.297,2.986,7.83,-57.1,7.9,-0.18,-0.04,21.05,89.0,7.16,14.5
"2020/09/24","15:55:28",20.14,32915,29859,33.4908,20.63,4.300,2.988,7.83,-56.8,8.4,0.14,0.03,21.39,90.5,7.26,14.5
"2020/09/24","16:01:28",20.14,32661,29632,33.7474,20.46,4.303,2.990,7.82,-56.4,7.0,-0.17,-0.04,21.22,89.4,7.18,14.4
"2020/09/24","16:07:28",20.15,32963,29912,33.4312,20.67,4.302,2.989,7.82,-56.6,6.6,0.15,0.03,21.42,89.6,7.19,14.5
"2020/09/24","16:13:29",20.16,33652,30544,32.7391,21.14,4.310,2.994,7.82,-56.6,8.0,0.73,0.15,21.87,89.5,7.17,14.5
"2020/09/24","16:19:28",20.16,33669,30559,32.7235,21.15,4.311,2.994,7.82,-56.5,7.9,-0.06,-0.01,21.88,89.4,7.15,14.5
"2020/09/24","16:25:28",20.18,34242,31088,32.1663,21.55,4.309,2.992,7.82,-56.3,9.3,-0.26,-0.05,22.25,89.2,7.12,14.4
"2020/09/24","16:31:28",20.16,33308,30231,33.0781,20.90,4.305,2.990,7.83,-56.9,7.7,0.40,0.08,21.65,89.5,7.17,14.4
"2020/09/24","16:37:28",20.17,33341,30263,33.0439,20.93,4.298,2.986,7.83,-56.8,7.5,-0.15,-0.03,21.67,89.7,7.19,14.5
"2020/09/24","16:43:28",20.18,34327,31164,32.0882,21.61,4.286,2.976,7.82,-56.3,10.3,0.31,0.06,22.31,88.6,7.07,14.3
"2020/09/24","16:49:28",20.18,35107,31875,31.3720,22.15,4.278,2.969,7.83,-56.8,10.7,0.46,0.09,22.81,88.2,7.01,14.5
"2020/09/24","16:55:28",20.18,34430,31260,31.9900,21.68,4.269,2.964,7.83,-56.9,11.2,0.47,0.10,22.38,89.4,7.13,14.5
"2020/09/24","17:01:28",20.18,34153,31010,32.2479,21.49,4.261,2.959,7.83,-56.9,8.4,0.45,0.09,22.20,90.0,7.18,14.4
"2020/09/24","17:07:28",20.17,36057,32729,30.5544,22.81,4.250,2.948,7.83,-56.8,8.7,0.45,0.09,23.43,89.5,7.09,14.4
"2020/09/24","17:13:28",20.16,36402,33035,30.2707,23.06,4.234,2.936,7.83,-56.9,16.8,0.67,0.14,23.66,89.7,7.10,14.4
"2020/09/24","17:19:28",20.15,36826,33415,29.9266,23.35,4.219,2.925,7.83,-57.1,8.3,0.34,0.07,23.93,89.9,7.10,14.4
"2020/09/24","17:25:28",20.16,36453,33083,30.2270,23.09,4.204,2.915,7.84,-57.3,8.6,0.46,0.09,23.69,90.0,7.12,14.5
"2020/09/24","17:31:29",20.15,36628,33237,30.0866,23.21,4.190,2.906,7.83,-57.1,9.8,0.71,0.14,23.80,89.5,7.08,14.5
"2020/09/24","17:37:28",20.15,36614,33225,30.0981,23.20,4.176,2.896,7.83,-57.0,7.0,0.18,0.03,23.79,89.2,7.05,14.4
"2020/09/24","17:43:28",20.14,36969,33537,29.8177,23.45,4.159,2.884,7.82,-56.6,5.8,0.80,0.17,24.03,88.4,6.98,14.4
"2020/09/24","17:49:28",20.12,37563,34060,29.3603,23.87,4.136,2.867,7.82,-56.5,7.5,0.71,0.14,24.41,87.7,6.91,14.4
"2020/09/24","17:55:28",20.11,37778,34248,29.1987,24.02,4.118,2.854,7.82,-56.5,6.8,0.53,0.11,24.55,87.7,6.90,14.4
"2020/09/24","18:01:28",20.10,37973,34419,29.0537,24.16,4.094,2.837,7.82,-56.4,13.6,0.52,0.11,24.68,87.7,6.90,14.4
"2020/09/24","18:07:28",20.35,36328,33104,30.2082,23.00,4.068,2.821,7.85,-58.2,10.9,0.57,0.12,23.61,92.9,7.33,14.4
"2020/09/24","18:13:28",20.36,36287,33073,30.2359,22.97,4.045,2.806,7.85,-58.1,10.7,0.77,0.16,23.58,92.6,7.30,14.4
"2020/09/24","18:19:28",20.39,36280,33084,30.2261,22.97,4.020,2.789,7.85,-58.3,7.6,0.61,0.13,23.58,93.3,7.35,14.4
"2020/09/24","18:25:28",20.42,36050,32896,30.3992,22.81,3.996,2.772,7.85,-58.3,5.4,0.52,0.11,23.43,93.5,7.37,14.5
"2020/09/24","18:31:28",20.42,36010,32862,30.4300,22.78,3.970,2.754,7.86,-58.5,4.3,0.85,0.17,23.40,94.0,7.41,14.5
"2020/09/24","18:37:28",20.44,36029,32890,30.4047,22.79,3.942,2.734,7.86,-58.6,4.3,0.51,0.11,23.41,94.0,7.41,14.4
"2020/09/24","18:43:28",20.42,36104,32948,30.3506,22.84,3.915,2.716,7.86,-58.5,3.7,0.20,0.04,23.46,93.9,7.40,14.5
"2020/09/24","18:49:28",20.45,36083,32948,30.3506,22.83,3.885,2.695,7.86,-58.8,3.8,0.24,0.05,23.45,94.6,7.45,14.5
"2020/09/24","18:55:28",20.41,36119,32949,30.3497,22.86,3.861,2.678,7.86,-58.7,4.3,0.79,0.16,23.47,94.3,7.44,14.5
"2020/09/24","19:01:28",20.45,36140,32998,30.3048,22.87,3.834,2.660,7.86,-58.8,3.2,0.97,0.20,23.49,94.7,7.46,14.5
"2020/09/24","19:07:28",20.48,36156,33035,30.2707,22.88,3.810,2.643,7.86,-59.0,3.2,0.64,0.13,23.50,94.8,7.46,14.4
"2020/09/24","19:13:28",20.34,36318,33086,30.2243,23.00,3.784,2.624,7.86,-58.5,3.7,0.51,0.11,23.60,93.4,7.37,14.4
"2020/09/24","19:19:28",20.35,36436,33198,30.1220,23.08,3.759,2.607,7.85,-58.3,3.6,0.64,0.13,23.68,93.3,7.36,14.5
"2020/09/24","19:25:28",20.33,36523,33265,30.0619,23.14,3.743,2.596,7.86,-58.5,3.6,0.48,0.10,23.74,93.5,7.37,14.5
"2020/09/24","19:31:28",20.46,36332,33180,30.1389,23.00,3.723,2.582,7.86,-58.8,3.1,0.74,0.15,23.61,94.4,7.43,14.4
"2020/09/24","19:37:28",20.48,36443,33298,30.0319,23.08,3.704,2.569,7.86,-58.8,3.2,1.06,0.22,23.68,94.6,7.44,14.4
"2020/09/24","19:43:28",20.47,36142,33013,30.2913,22.87,3.682,2.554,7.87,-59.1,3.5,0.37,0.08,23.49,94.9,7.48,14.4
