"TOA5","CR1000","CR1000","51029","CR1000.Std.25","CPU:RTC_MET_new_2018.CR1","25262","Public"
"TIMESTAMP","RECORD","BattV","AirTC","RH","BP_mmHg","WS_ms","WindDir","PAR_Den","PAR_Tot","SlrkW","SlrMJ","Rain_mm"
"2020-05-16 04:16:54.09",13313297,13.29355,14.88346,65.03197,762.9009,1.85,196.774,0,0,0,0,0
"2020-05-16 04:22:54.14",13313369,13.29995,14.88494,65.1695,762.9562,1.1,200.5309,0,0,0,0,0
"2020-05-16 04:28:54.08",13313441,13.29962,14.74948,65.54324,762.9579,0,187.8196,0.8605338,0.004302667,0,0,0
"2020-05-16 04:34:54.1",13313513,13.2992,14.68226,65.44221,762.9149,1.4,207.8944,0.8605526,0.004302762,0,0,0
"2020-05-16 04:40:54.09",13313585,13.30553,14.47786,65.44131,762.7701,0.65,222.9936,0.8605871,0.004302934,0,0,0
"2020-05-16 04:46:54.11",13313657,13.31093,14.47951,65.64696,762.9669,1.4,177.454,0,0,0,0,0
"2020-05-16 04:52:54.12",13313729,13.29991,14.75173,64.52761,762.9707,1.25,236.0984,0.8605946,0.004302972,0.000201554,1.00777E-006,0
"2020-05-16 04:58:54.15",13313801,13.30546,14.58229,65.0371,762.8786,1.4,202.5008,0.860601,0.004303003,0,0,0
"2020-05-16 05:04:54.13",13313873,13.31677,14.49756,64.47718,762.9731,0.95,217.3173,0,0,0.0002015553,1.007777E-006,0
"2020-05-16 05:10:54.13",13313945,13.31699,14.4976,63.39101,762.8796,1.25,218.8469,0.8605974,0.004302986,0,0,0
"2020-05-16 05:16:54.14",13314017,13.31155,14.56549,61.18464,762.9266,0.65,232.6593,0.8605992,0.004302994,0,0,0
"2020-05-16 05:22:54.16",13314089,13.32287,14.32788,64.34146,762.8797,1.25,220.0417,0,0,0.0002015572,1.007786E-006,0
"2020-05-16 05:28:54.2",13314161,13.31767,14.46366,61.42225,762.9734,0.8,231.4644,0.8606009,0.004303003,0.0002015541,1.007771E-006,0
"2020-05-16 05:34:54.22",13314233,13.32288,14.36258,60.94786,762.7903,1.1,231.5154,0.8606095,0.004303046,0,0,0
"2020-05-16 05:40:54.26",13314305,13.32275,14.4476,60.52373,762.8849,1.1,247.336,0.8606103,0.00430305,0,0,0
"2020-05-16 05:46:54.09",13314377,13.3227,14.60057,59.96388,762.933,1.1,235.5317,0,0,0,0,0
"2020-05-16 05:52:54.08",13314449,13.32291,14.61897,60.28793,762.8475,0.95,230.5193,0.8605917,0.004302957,0.0002015618,1.007809E-006,0
"2020-05-16 05:58:54.08",13314521,13.32322,14.55032,60.01554,762.7963,1.1,220.527,0.8605877,0.004302937,0,0,0
"2020-05-16 06:04:54.08",13314593,13.32289,14.27866,61.74664,762.6083,0,232.2841,0.8605855,0.004302925,0,0,0
"2020-05-16 06:10:54.08",13314665,13.32297,14.29591,61.52631,762.5162,1.7,251.045,0.8605838,0.004302918,0.0002015496,1.007748E-006,0
"2020-05-16 06:16:54.09",13314737,13.32344,14.54994,59.60778,762.6068,0,222.7479,0.8605804,0.0043029,0,0,0
"2020-05-16 06:22:54.09",13314809,13.32948,14.21059,59.37028,762.6073,1.4,238.7357,0.8605861,0.004302929,0,0,0
"2020-05-16 06:28:54.09",13314881,13.32946,14.24638,60.93383,762.5711,1.7,229.7581,0.860595,0.004302973,0.0002015531,1.007766E-006,0
"2020-05-16 06:34:54.08",13314953,13.33498,14.07728,59.88219,762.5279,0.35,239.6308,0.8605944,0.004302971,0.0002015522,1.007761E-006,0
"2020-05-16 06:40:54.08",13315025,13.33424,14.35089,58.05124,762.4927,0,233.1153,0.8605886,0.004302941,0.000201555,1.007775E-006,0
"2020-05-16 06:46:54.08",13315097,13.33475,14.18139,58.9002,762.4473,0.35,238.3742,0.8605863,0.00430293,0,0,0
"2020-05-16 06:52:54.08",13315169,13.34078,14.30197,56.88211,762.4573,0,235.8485,0,0,0.0002015538,1.007769E-006,0
"2020-05-16 06:58:54.09",13315241,13.34121,13.87693,58.66372,762.4066,0.8,226.4289,0,0,0.0002015558,1.007779E-006,0
"2020-05-16 07:04:54.09",13315313,13.33541,14.11568,55.91501,762.3193,0,239.9135,0.8606052,0.004303025,0.0002015569,1.007784E-006,0
"2020-05-16 07:10:54.09",13315385,13.33552,14.01429,57.34138,762.1345,1.1,236.1153,0.8606253,0.004303125,0.0002015535,1.007768E-006,0
"2020-05-16 07:16:54.08",13315457,13.34136,14.06542,56.71352,762.0421,1.1,228.8742,0,0,0.0002015626,1.007813E-006,0
"2020-05-16 07:22:54.08",13315529,13.34145,13.94666,56.35711,762.1361,1.25,223.21,0.8606708,0.004303352,0,0,0
"2020-05-16 07:28:54.08",13315601,13.34149,13.70903,58.05464,762.0894,0.8,242.4981,0.8606579,0.004303288,0.0002015682,1.007841E-006,0
"2020-05-16 07:34:54.08",13315673,13.3415,14.28619,55.16889,762.0426,0,211.4748,0.8606736,0.004303366,0,0,0
"2020-05-16 07:40:54.08",13315745,13.34151,14.01459,58.1565,761.9957,0.8,240.9685,0.860679,0.004303393,0,0,0
"2020-05-16 07:46:54.07",13315817,13.34704,14.15039,56.22134,761.9489,1.1,289.7501,0,0,0.0002015727,1.007864E-006,0
"2020-05-16 07:52:54.09",13315889,13.34151,14.45594,61.0083,762.0426,0,261.571,0,0,0.0002015748,1.007874E-006,0
"2020-05-16 07:58:54.09",13315961,13.34704,14.40501,65.50669,762.0895,0,274.5014,0,0,0.0002015753,1.007877E-006,0
"2020-05-16 08:04:54.14",13316033,13.34704,14.42199,65.59157,762.0426,0,260.2565,0.8607116,0.004303556,0,0,0
"2020-05-16 08:10:54.08",13316105,13.34704,14.48989,67.42487,762.0426,0,100.3358,0.8607221,0.004303609,0.0002015811,1.007905E-006,0
"2020-05-16 08:16:54.08",13316177,13.35257,13.77694,69.12238,761.902,1.1,212.9328,0,0,0.0002015793,1.007896E-006,0
"2020-05-16 08:22:54.08",13316249,13.34704,13.47139,70.07298,761.8552,0.95,294.3869,0.8607256,0.004303626,0,0,0
"2020-05-16 08:28:54.07",13316321,13.35257,13.70904,65.15022,761.8552,0.8,271.705,0.8607253,0.004303625,0,0,0
"2020-05-16 08:34:54.07",13316393,13.34704,14.04854,67.39092,761.902,1.4,289.2004,0.8607437,0.004303717,0.000201587,1.007935E-006,0
"2020-05-16 08:40:54.07",13316465,13.35257,14.18481,66.57671,762.0922,0.8,312.1002,0,0,0.0002015869,1.007934E-006,0
"2020-05-16 08:46:54.08",13316537,13.34749,13.86292,62.89383,761.9084,1.1,236.9102,0.8607569,0.004303783,0,0,0
"2020-05-16 08:52:54.08",13316609,13.34723,13.88017,66.20436,761.7226,0,326.8287,0.8607569,0.004303783,0,0,0
"2020-05-16 08:58:54.08",13316681,13.3531,13.7096,65.59225,761.8116,0.95,251.8221,0.8607588,0.004303792,0.0002015846,1.007923E-006,0
"2020-05-16 09:04:54.08",13316753,13.35279,13.60789,65.55848,761.8124,1.25,237.0996,0,0,0.0002015899,1.00795E-006,0
"2020-05-16 09:10:54.07",13316825,13.35295,13.67629,66.64552,761.6747,1.25,241.8343,0.8607643,0.00430382,0,0,0
"2020-05-16 09:16:54.07",13316897,13.35273,13.91416,66.47602,761.6759,0,242.0743,0.8607628,0.004303813,0,0,0
"2020-05-16 09:22:54.07",13316969,13.35263,13.91333,66.64475,761.5775,0.35,228.1601,0,0,0,0,0
"2020-05-16 09:28:54.07",13317041,13.35278,13.67624,67.29052,761.5339,0.35,232.1301,0.8607522,0.004303759,0,0,0
"2020-05-16 09:34:54.08",13317113,13.35266,13.50639,68.95399,761.7208,1.1,235.7627,0,0,0.0002015857,1.007928E-006,0
"2020-05-16 09:40:54.08",13317185,13.3529,13.50578,68.64764,761.9046,1.55,221.754,0,0,0.0002015879,1.007939E-006,0
"2020-05-16 09:46:54.07",13317257,13.35271,13.60796,68.0709,761.7191,0.8,233.1801,0.8607861,0.004303929,0,0,0
"2020-05-16 09:52:54.07",13317329,13.35262,13.50638,67.59594,761.627,0.95,223.1189,0,0,0.0002015906,1.007953E-006,0
"2020-05-16 09:58:54.07",13317401,13.35835,13.30207,68.47788,761.6234,0,201.7966,0.8607623,0.00430381,0,0,0
"2020-05-16 10:04:54.07",13317473,13.35313,13.5904,66.32172,761.5751,0.95,299.4549,0,0,0,0,0
"2020-05-16 10:10:54.07",13317545,13.3528,13.69334,64.38786,761.722,0.65,249.1007,0.8607833,0.004303915,0,0,0
"2020-05-16 10:16:54.11",13317617,13.35819,13.60772,63.8947,761.4834,1.25,204.1153,0,0,0,0,0
"2020-05-16 10:22:54.14",13317689,13.3529,13.53951,64.26778,761.3879,0.8,231.5286,0,0,0.0002015993,1.007997E-006,0
"2020-05-16 10:28:54.14",13317761,13.35271,13.72684,64.65894,761.532,0,227.1334,0,0,0,0,0
"2020-05-16 10:34:54.15",13317833,13.35814,13.57352,63.6907,761.6225,1.25,238.3645,0.8608116,0.004304057,0.0002016053,1.008027E-006,0
"2020-05-16 10:40:54.17",13317905,13.36365,13.62429,65.20129,761.7153,1.25,235.2567,0.8608102,0.004304049,0,0,0
"2020-05-16 10:46:54.16",13317977,13.36364,13.20056,67.52771,761.5317,0.65,257.5116,0.8608283,0.00430414,0,0,0
"2020-05-16 10:52:54.18",13318049,13.37492,13.06477,69.02155,761.5317,0,226.1533,0.8608348,0.004304173,0.0002016043,1.008022E-006,0
"2020-05-16 10:58:54.17",13318121,13.35267,13.26801,69.29255,761.5291,0.35,221.3472,0,0,0,0,0
"2020-05-16 11:04:54.19",13318193,13.36367,13.33573,68.85096,761.4343,1.1,225.8159,0,0,0,0,0
"2020-05-16 11:10:54.2",13318265,13.36365,12.99615,70.48047,761.4338,1.55,233.5117,0,0,0,0,0
"2020-05-16 11:16:54.2",13318337,13.36364,12.96275,71.36391,761.3433,0.95,207.0077,0,0,0,0,0
"2020-05-16 11:22:54.07",13318409,13.36363,13.13214,70.27702,761.3412,0.8,270.3439,0,0,0.0002016145,1.008072E-006,0
"2020-05-16 11:28:54.07",13318481,13.36363,13.33628,68.68192,761.2969,1.25,228.7342,0,0,0,0,0
"2020-05-16 11:34:54.08",13318553,13.36363,12.96332,68.95417,761.2999,1.1,255.482,0,0,0.0002016117,1.008058E-006,0
"2020-05-16 11:40:54.08",13318625,13.36363,13.26808,65.72786,761.342,1.7,215.1332,0,0,0,0,0
"2020-05-16 11:46:54.08",13318697,13.36916,13.19995,67.93434,761.2939,2.75,232.6039,0.8608627,0.004304312,0,0,0
"2020-05-16 11:52:54.07",13318769,13.36363,13.26776,68.95272,761.3402,2.75,223.6168,0,0,0,0,0
"2020-05-16 11:58:54.07",13318841,13.36363,13.57328,68.20578,761.2932,1.55,219.8403,0.8608559,0.004304278,0,0,0
"2020-05-16 12:04:54.07",13318913,13.36415,13.60852,68.41113,761.3475,1.4,168.6965,0,0,0,0,0
"2020-05-16 12:10:54.07",13318985,13.36384,13.70959,68.44408,761.1087,2.9,124.8594,0,0,0,0,0
"2020-05-16 12:16:54.06",13319057,13.36372,13.8281,66.52549,761.1537,2.3,163.8172,0.8608583,0.00430429,0,0,0
"2020-05-16 12:22:54.08",13319129,13.36366,13.91284,66.03304,761.1529,0.35,147.9705,0,0,0,0,0
"2020-05-16 12:28:54.06",13319201,13.36364,13.81094,64.70892,761.1057,0,102.6543,0.860875,0.004304373,0,0,0
"2020-05-16 12:34:54.06",13319273,13.35811,13.99837,66.05082,761.2504,1.7,127.8714,0.860872,0.004304359,0,0,0
"2020-05-16 12:40:54.06",13319345,13.35847,13.268,67.79872,761.2947,1.4,237.576,0.8608586,0.004304292,0,0,0
"2020-05-16 12:46:54.05",13319417,13.35822,12.9292,68.61443,761.3926,0.8,246.805,1.721707,0.008608533,0,0,0
"2020-05-16 12:52:54.07",13319489,13.36368,12.89555,67.22285,761.3943,1.1,218.3637,4.304153,0.02152076,0,0,0
"2020-05-16 12:58:54.06",13319561,13.36365,12.69108,66.88236,761.2961,1.55,170.6539,7.74755,0.03873774,0,0,0
"2020-05-16 13:04:54.06",13319633,13.36364,12.89447,66.23691,761.2943,0.65,179.4962,12.91282,0.06456405,0,0,0
"2020-05-16 13:10:54.06",13319705,13.36387,12.79248,66.44044,761.2935,1.1,239.4393,18.93874,0.09469368,0,0,0
"2020-05-16 13:16:54.06",13319777,13.36926,13.26773,64.36942,761.2932,0,259.5636,27.54737,0.1377368,0,0,0
"2020-05-16 13:22:54.06",13319849,13.36367,13.53931,66.8138,761.34,0,96.84634,36.15612,0.1807805,0,0,0
"2020-05-16 13:28:54.05",13319921,13.36365,13.70906,65.8632,761.4805,0,224.8116,46.48671,0.2324335,0,0,0
"2020-05-16 13:34:54.05",13319993,13.36387,13.57326,65.7953,761.3398,0,199.1898,61.12107,0.3056053,0,0,0
"2020-05-16 13:40:54.05",13320065,13.36373,13.77742,63.89464,761.4832,0,199.335,80.92108,0.4046052,0,0,0
"2020-05-16 13:46:54.06",13320137,13.35814,14.20152,59.26011,761.7158,0,328.4469,120.5216,0.6026077,0,0,0
"2020-05-16 13:52:54.06",13320209,13.35258,14.25232,60.56704,761.8087,1.85,346.8737,160.1218,0.8006088,0,0,0
"2020-05-16 13:58:54.06",13320281,13.35258,14.28697,61.21289,761.7659,0.5,131.0742,222.1003,1.110501,0,0,0
"2020-05-16 14:04:54.05",13320353,13.34175,14.66149,59.92393,761.8657,0,293.8471,249.6475,1.248237,0,0,0
"2020-05-16 14:10:54.05",13320425,13.34737,14.7289,60.02525,761.816,1.1,235.5249,409.757,2.048784,0,0,0
"2020-05-16 14:16:54.1",13320497,13.34165,15.10156,60.16018,761.7647,0.8,161.1891,371.8655,1.859327,0.0002016051,1.008026E-006,0
"2020-05-16 14:22:54.05",13320569,13.34111,15.23703,59.65056,761.7628,2.15,149.6439,494.0692,2.470345,0,0,0
"2020-05-16 14:28:54.05",13320641,13.3244,15.23596,61.17714,761.8505,1.25,133.556,424.3266,2.121632,0,0,0
"2020-05-16 14:34:54.06",13320713,13.31882,15.29977,63.41312,761.8274,1.4,142.3409,406.2294,2.031147,0,0,0
"2020-05-16 14:40:54.07",13320785,13.31783,15.16136,65.41289,762,2,150.4115,362.3242,1.811621,0,0,0
"2020-05-16 14:46:54.07",13320857,13.31189,15.43185,61.6098,762.0408,1.7,144.2431,340.8027,1.704013,0,0,0
"2020-05-16 14:52:54.1",13320929,13.3062,15.32957,63.06893,762.0383,2.75,145.8192,459.5706,2.297853,0,0,0
"2020-05-16 14:58:54.13",13321001,13.30567,15.15965,64.2228,762.084,1.25,200.4946,466.4557,2.332278,0,0,0
"2020-05-16 15:04:54.17",13321073,13.29404,15.09122,66.56432,762.0341,2.15,176.4765,456.128,2.280639,0,0,0
"2020-05-16 15:10:54.2",13321145,13.30494,15.04008,70.99373,762.0797,2.75,153.9414,739.255,3.696274,0,0,0
"2020-05-16 15:16:54.24",13321217,13.29944,15.39689,67.71862,762.1287,2.6,232.8733,839.9366,4.199681,0,0,0
"2020-05-16 15:22:54.06",13321289,13.29392,15.6479,69.97141,762.1087,2.9,140.0257,814.124,4.070619,0,0,0
"2020-05-16 15:28:54.06",13321361,13.28875,15.52831,70.19104,762.1979,1.4,134.8624,640.251,3.201254,0,0,0
"2020-05-16 15:34:54.05",13321433,13.28343,15.8685,68.15549,762.296,0.95,140.1451,775.3492,3.876745,0,0,0
"2020-05-16 15:40:54.05",13321505,13.27621,16.44094,66.07968,762.2239,0,274.7003,876.8363,4.38418,0,0,0
"2020-05-16 15:46:54.05",13321577,13.26979,16.26594,66.5825,762.3349,1.7,324.8693,583.4055,2.917027,0,0,0
"2020-05-16 15:52:54.05",13321649,13.26897,15.97435,70.36243,762.2238,0.8,303.1594,683.2024,3.416011,0,0,0
"2020-05-16 15:58:54.05",13321721,13.27417,15.68512,71.73574,762.1257,1.55,174.4874,613.5173,3.067586,0,0,0
"2020-05-16 16:04:54.04",13321793,13.26848,15.90477,73.10885,762.1205,0.65,236.7628,715.0665,3.575331,0,0,0
"2020-05-16 16:10:54.06",13321865,13.26844,15.66697,73.48177,762.0723,1.85,169.8254,581.6904,2.908451,0,0,0
"2020-05-16 16:16:54.06",13321937,13.27395,15.8535,73.26105,762.0248,1.55,213.2548,1236.526,6.182627,0,0,0
"2020-05-16 16:22:54.05",13322009,13.26841,16.19278,72.3448,762.0714,2,180.6942,952.5615,4.762806,0,0,0
"2020-05-16 16:28:54.05",13322081,13.26289,16.19277,73.36278,762.0245,2,343.0897,1173.711,5.868555,0,0,0
"2020-05-16 16:34:54.05",13322153,13.26289,15.88642,73.124,762.1128,2.45,184.6327,834.6639,4.173318,0,0,0
"2020-05-16 16:40:54.05",13322225,13.25736,15.35932,76.26115,761.9659,3.8,159.5706,877.6627,4.388312,0,0,0
"2020-05-16 16:46:54.05",13322297,13.26289,15.22433,78.02663,761.9232,3.65,137.309,775.222,3.876109,0,0,0
"2020-05-16 16:52:54.05",13322369,13.26289,15.25829,79.18037,761.8765,4.1,148.5603,1029.012,5.145056,0,0,0
"2020-05-16 16:58:54.04",13322441,13.26841,15.34389,79.63955,761.7404,3.35,139.3653,1129.677,5.648385,0,0,0
"2020-05-16 17:04:54.06",13322513,13.26841,14.93702,82.1171,761.6953,4.55,158.692,1151.218,5.75609,0,0,0
"2020-05-16 17:10:54.06",13322585,13.26841,14.95413,82.94867,761.6962,4.7,144.6937,1975.497,9.877482,0,0,0
"2020-05-16 17:16:54.05",13322657,13.26289,14.93721,82.89783,761.7432,3.5,142.5677,1236.415,6.182072,0,0,0
"2020-05-16 17:22:54.1",13322729,13.25736,15.07294,82.49065,761.6028,4.849999,140.5611,935.2967,4.676482,0,0,0
"2020-05-16 17:28:54.05",13322801,13.26289,15.24261,82.66032,761.5559,4.849999,152.8399,1192.582,5.962907,0,0,0
"2020-05-16 17:34:54.05",13322873,13.26289,15.31047,81.812,761.6028,4.4,146.1988,1796.602,8.983005,0,0,0
"2020-05-16 17:40:54.05",13322945,13.25736,15.22564,83.15234,761.4623,6.65,156.8771,1508.389,7.541942,0,0,0
"2020-05-16 17:46:54.04",13323017,13.25736,15.63284,81.89683,761.5559,4.849999,139.6533,2282.76,11.41379,0,0,0
"2020-05-16 17:52:54.06",13323089,13.25184,15.27654,82.82998,761.5091,5,139.3666,1224.429,6.122143,0,0,0
"2020-05-16 17:58:54.06",13323161,13.25736,15.53104,82.60941,761.6496,4.55,144.6221,1529.01,7.645045,0,0,0
"2020-05-16 18:04:54.05",13323233,13.25184,15.81947,81.26907,761.4623,5.75,146.8199,2120.151,10.60075,0,0,0
"2020-05-16 18:10:54.05",13323305,13.25184,16.56599,78.85984,761.5559,2.9,175.2475,1455.833,7.279164,0,0,0
"2020-05-16 18:16:54.05",13323377,13.24004,18.02299,69.18648,761.6383,3.35,251.1088,1323.31,6.616546,0,0,0
"2020-05-16 18:22:54.05",13323449,13.2343,17.73195,68.62348,761.6241,1.4,192.4794,1930.683,9.653413,0,0,0
"2020-05-16 18:28:54.05",13323521,13.2283,17.52602,71.53854,761.6582,4.849999,158.3387,2439.074,12.19537,0,0,0
"2020-05-16 18:34:54.04",13323593,13.222,17.72525,69.42976,761.6816,3.35,183.7394,1318.847,6.594234,0,0,0
"2020-05-16 18:40:54.06",13323665,13.21005,18.16435,65.83139,761.5776,3.5,239.0706,2028.495,10.14247,0,0,0
"2020-05-16 18:46:54.06",13323737,13.20371,17.82142,67.99826,761.6046,2.6,178.1094,1435.695,7.178472,0,0,0
"2020-05-16 18:52:54.06",13323809,13.20337,17.51461,69.89612,761.5964,1.85,256.9121,1784.815,8.92407,0,0,0
"2020-05-16 18:58:54.05",13323881,13.20324,18.63342,65.14635,761.64,1.7,150.5683,2122.777,10.61388,0,0,0
"2020-05-16 19:04:54.05",13323953,13.19766,17.97168,65.604,761.7322,6.2,242.747,2356.697,11.78348,0,0,0
"2020-05-16 19:10:54.05",13324025,13.19763,17.81894,68.60592,761.6849,2.3,199.1167,2311.943,11.55971,0,0,0
"2020-05-16 19:16:54.05",13324097,13.19718,17.86978,68.21578,761.5442,2.45,193.2658,2230.252,11.15126,0,0,0
"2020-05-16 19:22:54.05",13324169,13.19724,18.39554,65.92607,761.4973,5.599999,214.4717,2269.793,11.34896,0,0,0
"2020-05-16 19:28:54.05",13324241,13.19746,18.19023,66.87382,761.394,0.95,107.7937,2255.166,11.27582,0,0,0
"2020-05-16 19:34:54.06",13324313,13.18651,19.12345,62.37982,761.3495,6.65,188.0076,2264.584,11.32291,0,0,0
"2020-05-16 19:40:54.08",13324385,13.18618,19.25598,61.32502,761.3329,5.45,198.8624,2280.042,11.40021,0,0,0
"2020-05-16 19:46:54.07",13324457,13.18008,19.54335,59.0685,761.1876,2.75,142.0287,2358.188,11.79094,0,0,0
"2020-05-16 19:52:54.09",13324529,13.17432,19.49057,57.59121,761.2244,6.2,209.5739,2340.114,11.70057,0,0,0
"2020-05-16 19:58:54.09",13324601,13.16715,19.68949,59.38426,761.2941,1.55,177.9702,2395.113,11.97556,0,0,0
"2020-05-16 20:04:54.18",13324673,13.17724,18.77095,62.36572,761.045,6.05,197.8491,2070.007,10.35003,0,0,0
"2020-05-16 20:10:54.21",13324745,13.17155,18.36091,65.55005,761.169,2.45,234.1978,2245.423,11.22711,0,0,0
"2020-05-16 20:16:54.24",13324817,13.17161,18.86893,64.93895,761.1188,3.35,239.6384,2008.904,10.04451,0,0,0
"2020-05-16 20:22:54.05",13324889,13.17128,18.10648,65.02431,761.1216,3.2,230.9268,1947.837,9.739182,0,0,0
"2020-05-16 20:28:54.1",13324961,13.17148,18.29161,65.85358,761.1611,1.85,256.2264,2166.236,10.83117,0,0,0
