SATFHR,APP-VERSION,SeaFET v3.8.0
SATFHR,SERIAL-NUMBER,0341
SATFHR,CAL_PHINT_OFFSET_COEFF,-1.079574e+00
SATFHR,CAL_PHINT_SLOPE_COEFF,-1.101000e-03
SATFHR,CAL_PHEXT_OFFSET_COEFF,-1.085770e+00
SATFHR,CAL_PHEXT_SLOPE_COEFF,-1.048000e-03
SATFHR,ONBOARD_SALINITY_PSU,35.000
SATFHR,SAMPLES_AVERAGED,10
SATPHA0341,2020003,22.7537403,7.03681,7.02683,22.2894,nan,nan,nan,nan,-0.99234342,-0.94639480,0.81372559,0.000,34,7.5,4.882,12.869,6.081,6.405,0,587,0.00000000,0x0000,43
SATPHA0341,2020003,22.7565193,7.03706,7.02711,22.2908,nan,nan,nan,nan,-0.99232882,-0.94637781,0.81369012,0.000,34,7.5,4.664,12.877,5.666,6.408,0,52,0.00000000,0x0000,104
SATPHA0341,2020003,22.7901840,7.03674,7.02728,22.3010,nan,nan,nan,nan,-0.99234402,-0.94636023,0.81343740,12.070,30,7.5,4.882,12.885,6.119,6.406,0,643,0.00000000,0x0000,35
SATPHA0341,2020003,22.7929611,7.03671,7.02728,22.3026,nan,nan,nan,nan,-0.99234580,-0.94635903,0.81339925,12.070,30,7.5,4.890,12.877,6.111,6.409,0,161,0.00000000,0x0000,12
SATPHA0341,2020003,22.7957420,7.03657,7.02725,22.3038,nan,nan,nan,nan,-0.99235355,-0.94635993,0.81337004,12.062,31,7.4,4.890,12.877,6.116,6.410,0,311,0.00000000,0x0000,18
SATPHA0341,2020003,22.7985172,7.03669,7.02742,22.3048,nan,nan,nan,nan,-0.99234610,-0.94634920,0.81334441,12.062,31,7.4,4.874,12.877,6.116,6.410,0,352,0.00000000,0x0000,19
SATPHA0341,2020003,22.8012962,7.03710,7.02777,22.3058,nan,nan,nan,nan,-0.99232196,-0.94632834,0.81331878,12.062,31,7.4,4.890,12.877,6.117,6.410,0,81,0.00000000,0x0000,64
SATPHA0341,2020003,22.8012962,7.03710,7.02777,22.3058,nan,nan,nan,nan,-0.99232196,-0.94632834,0.81331878,12.054,38,7.4,4.890,12.877,6.117,6.411,0,57,0.00000000,0x0000,52
SATPHA0341,2020003,22.8140144,7.03629,7.02699,22.3094,nan,nan,nan,nan,-0.99236816,-0.94637125,0.81322997,12.070,29,7.4,4.890,12.877,6.122,6.408,0,422,0.00000000,0x0000,255
SATPHA0341,2020003,22.8167972,7.03638,7.02718,22.3108,nan,nan,nan,nan,-0.99236249,-0.94635933,0.81319689,12.070,31,7.4,4.882,12.877,6.114,6.411,0,92,0.00000000,0x0000,40
SATPHA0341,2020003,22.8167972,7.03638,7.02718,22.3108,nan,nan,nan,nan,-0.99236249,-0.94635933,0.81319689,12.070,31,7.4,4.882,12.877,6.119,6.411,0,98,0.00000000,0x0000,29
SATPHA0341,2020003,22.8240165,7.03576,7.02679,22.3134,nan,nan,nan,nan,-0.99239796,-0.94638049,0.81313222,12.070,30,7.4,4.882,12.885,6.122,6.410,0,463,0.00000000,0x0000,14
SATPHA0341,2020003,22.8267974,7.03557,7.02665,22.3144,nan,nan,nan,nan,-0.99240899,-0.94638764,0.81310659,12.070,31,7.4,4.882,12.885,6.114,6.412,0,193,0.00000000,0x0000,243
SATPHA0341,2020003,22.8267974,7.03557,7.02665,22.3144,nan,nan,nan,nan,-0.99240899,-0.94638764,0.81310659,12.070,30,7.4,4.890,12.877,6.119,6.412,0,636,0.00000000,0x0000,237
SATPHA0341,2020003,22.8366947,7.03470,7.02589,22.3174,nan,nan,nan,nan,-0.99245905,-0.94642996,0.81303268,12.070,30,7.4,4.882,12.877,6.123,6.410,0,389,0.00000000,0x0000,243
SATPHA0341,2020003,22.8394737,7.03489,7.02610,22.3185,nan,nan,nan,nan,-0.99244773,-0.94641715,0.81300586,12.070,31,7.4,4.882,12.877,6.114,6.412,0,88,0.00000000,0x0000,51
SATPHA0341,2020003,22.8422527,7.03495,7.02619,22.3194,nan,nan,nan,nan,-0.99244385,-0.94641119,0.81298291,12.070,30,7.4,4.890,12.877,6.119,6.412,0,653,0.00000000,0x0000,1
SATPHA0341,2020003,22.8450298,7.03474,7.02606,22.3203,nan,nan,nan,nan,-0.99245607,-0.94641804,0.81296026,12.070,31,7.4,4.890,12.885,6.119,6.413,0,650,0.00000000,0x0000,20
SATPHA0341,2020003,22.8478069,7.03491,7.02629,22.3213,nan,nan,nan,nan,-0.99244564,-0.94640403,0.81293702,12.062,30,7.4,4.882,12.877,6.119,6.413,0,293,0.00000000,0x0000,11
SATPHA0341,2020003,22.8505859,7.03484,7.02620,22.3224,nan,nan,nan,nan,-0.99244922,-0.94640851,0.81290900,12.054,38,7.4,4.882,12.877,6.119,6.413,0,154,0.00000000,0x0000,11
SATPHA0341,2020003,22.8533630,7.03442,7.02587,22.3233,nan,nan,nan,nan,-0.99247366,-0.94642698,0.81288754,12.062,30,7.4,4.882,12.877,6.117,6.413,0,235,0.00000000,0x0000,254
SATPHA0341,2020003,22.8561401,7.03408,7.02549,22.3241,nan,nan,nan,nan,-0.99249362,-0.94644874,0.81286638,12.070,30,7.4,4.882,12.877,6.120,6.413,0,262,0.00000000,0x0000,14
SATPHA0341,2020003,22.8589191,7.03425,7.02580,22.3250,nan,nan,nan,nan,-0.99248290,-0.94643026,0.81284433,12.070,31,7.4,4.890,12.877,6.120,6.413,0,92,0.00000000,0x0000,73
SATPHA0341,2020003,22.8616962,7.03390,7.02550,22.3259,nan,nan,nan,nan,-0.99250316,-0.94644695,0.81282258,12.070,31,7.4,4.890,12.877,6.120,6.413,0,581,0.00000000,0x0000,10
SATPHA0341,2020003,22.8644752,7.03350,7.02505,22.3270,nan,nan,nan,nan,-0.99252671,-0.94647258,0.81279486,12.062,31,7.4,4.882,12.877,6.120,6.414,0,542,0.00000000,0x0000,10
SATPHA0341,2020003,22.8672523,7.03364,7.02534,22.3279,nan,nan,nan,nan,-0.99251806,-0.94645470,0.81277340,12.078,30,7.4,4.882,12.885,6.120,6.414,0,278,0.00000000,0x0000,6
SATPHA0341,2020003,22.8700313,7.03350,7.02525,22.3288,nan,nan,nan,nan,-0.99252581,-0.94645977,0.81275194,12.070,30,7.4,4.890,12.885,6.120,6.414,0,66,0.00000000,0x0000,66
SATPHA0341,2020003,22.8728084,7.03350,7.02534,22.3297,nan,nan,nan,nan,-0.99252551,-0.94645351,0.81272929,12.070,30,7.4,4.890,12.877,6.120,6.414,0,76,0.00000000,0x0000,63
SATPHA0341,2020003,22.8755874,7.03340,7.02514,22.3306,nan,nan,nan,nan,-0.99253147,-0.94646453,0.81270635,12.070,30,7.4,4.890,12.885,6.120,6.414,0,241,0.00000000,0x0000,29
SATPHA0341,2020003,22.8783645,7.03359,7.02540,22.3317,nan,nan,nan,nan,-0.99252015,-0.94644844,0.81267863,12.070,30,7.4,4.898,12.885,6.120,6.414,0,61,0.00000000,0x0000,57
SATPHA0341,2020003,22.8811416,7.03312,7.02505,22.3327,nan,nan,nan,nan,-0.99254697,-0.94646871,0.81265568,12.070,31,7.4,4.874,12.885,6.120,6.414,0,91,0.00000000,0x0000,60
SATPHA0341,2020003,22.8839206,7.03327,7.02515,22.3335,nan,nan,nan,nan,-0.99253833,-0.94646185,0.81263422,12.062,30,7.4,4.882,12.885,6.120,6.414,0,166,0.00000000,0x0000,21
SATPHA0341,2020003,22.8866977,7.03361,7.02546,22.3344,nan,nan,nan,nan,-0.99251806,-0.94644337,0.81261187,12.070,31,7.4,4.890,12.885,6.120,6.414,0,311,0.00000000,0x0000,12
SATPHA0341,2020003,22.8894767,7.03350,7.02544,22.3354,nan,nan,nan,nan,-0.99252432,-0.94644367,0.81258893,12.078,30,7.4,4.890,12.877,6.120,6.414,0,398,0.00000000,0x0000,241
SATPHA0341,2020003,22.8922557,7.03311,7.02506,22.3363,nan,nan,nan,nan,-0.99254697,-0.94646543,0.81256508,12.070,30,7.4,4.890,12.885,6.120,6.414,0,277,0.00000000,0x0000,10
SATPHA0341,2020003,22.8950309,7.03299,7.02511,22.3373,nan,nan,nan,nan,-0.99255323,-0.94646185,0.81254214,12.070,30,7.4,4.874,12.885,6.120,6.414,0,170,0.00000000,0x0000,27
SATPHA0341,2020003,22.8978099,7.03233,7.02449,22.3383,nan,nan,nan,nan,-0.99259167,-0.94649761,0.81251800,12.070,30,7.4,4.890,12.885,6.121,6.414,0,267,0.00000000,0x0000,251
SATPHA0341,2020003,22.9005889,7.03240,7.02451,22.3393,nan,nan,nan,nan,-0.99258750,-0.94649523,0.81249207,12.070,30,7.4,4.882,12.877,6.121,6.415,0,291,0.00000000,0x0000,13
SATPHA0341,2020003,22.9033660,7.03233,7.02449,22.3404,nan,nan,nan,nan,-0.99259138,-0.94649583,0.81246584,12.078,30,7.4,4.890,12.885,6.121,6.415,0,180,0.00000000,0x0000,8
SATPHA0341,2020003,22.9061431,7.03222,7.02438,22.3413,nan,nan,nan,nan,-0.99259763,-0.94650179,0.81244289,12.062,30,7.4,4.890,12.877,6.121,6.415,0,311,0.00000000,0x0000,28
SATPHA0341,2020003,22.9089221,7.03210,7.02427,22.3422,nan,nan,nan,nan,-0.99260419,-0.94650745,0.81241965,12.070,30,7.4,4.882,12.885,6.121,6.415,0,236,0.00000000,0x0000,34
SATPHA0341,2020003,22.9117012,7.03197,7.02427,22.3432,nan,nan,nan,nan,-0.99261134,-0.94650655,0.81239581,12.070,30,7.4,4.890,12.877,6.121,6.415,0,170,0.00000000,0x0000,36
SATPHA0341,2020003,22.9144783,7.03192,7.02417,22.3443,nan,nan,nan,nan,-0.99261403,-0.94651162,0.81236839,12.070,30,7.4,4.882,12.877,6.121,6.415,0,191,0.00000000,0x0000,25
SATPHA0341,2020003,22.9172554,7.03191,7.02418,22.3453,nan,nan,nan,nan,-0.99261462,-0.94651043,0.81234276,12.070,31,7.4,4.874,12.885,6.121,6.415,0,271,0.00000000,0x0000,31
SATPHA0341,2020003,22.9200325,7.03155,7.02393,22.3463,nan,nan,nan,nan,-0.99263519,-0.94652473,0.81231921,12.070,31,7.4,4.890,12.885,6.121,6.415,0,124,0.00000000,0x0000,38
SATPHA0341,2020003,22.9228115,7.03204,7.02447,22.3472,nan,nan,nan,nan,-0.99260598,-0.94649225,0.81229597,12.070,31,7.4,4.882,12.877,6.121,6.415,0,253,0.00000000,0x0000,10
SATPHA0341,2020003,22.9255905,7.03228,7.02469,22.3483,nan,nan,nan,nan,-0.99259197,-0.94647884,0.81226944,12.070,30,7.4,4.874,12.877,6.121,6.415,0,228,0.00000000,0x0000,240
SATPHA0341,2020003,22.9283676,7.03211,7.02460,22.3493,nan,nan,nan,nan,-0.99260151,-0.94648331,0.81224471,12.070,31,7.4,4.882,12.869,6.121,6.415,0,247,0.00000000,0x0000,29
SATPHA0341,2020003,22.9311447,7.03220,7.02459,22.3502,nan,nan,nan,nan,-0.99259614,-0.94648301,0.81222206,12.070,30,7.4,4.890,12.885,6.121,6.415,0,244,0.00000000,0x0000,46
SATPHA0341,2020003,22.9339218,7.03170,7.02419,22.3512,nan,nan,nan,nan,-0.99262475,-0.94650596,0.81219792,12.070,30,7.4,4.890,12.877,6.121,6.415,0,572,0.00000000,0x0000,10
SATPHA0341,2020003,22.9367027,7.03140,7.02389,22.3522,nan,nan,nan,nan,-0.99264234,-0.94652265,0.81217378,17.178,24,7.4,4.882,12.877,6.122,6.415,0,6,0.00000000,0x0000,104
