SATFHR,APP-VERSION,SeaFET v3.8.0
SATFHR,SERIAL-NUMBER,0341
SATFHR,CAL_PHINT_OFFSET_COEFF,-1.280594e+00
SATFHR,CAL_PHINT_SLOPE_COEFF,-1.101000e-03
SATFHR,CAL_PHEXT_OFFSET_COEFF,-1.209266e+00
SATFHR,CAL_PHEXT_SLOPE_COEFF,-1.048000e-03
SATFHR,ONBOARD_SALINITY_PSU,35.000
SATFHR,SAMPLES_AVERAGED,10
SATPHA0341,2019344,18.4927120,7.90476,7.93104,25.6138,nan,nan,nan,nan,-1.14092886,-1.01389795,0.73468446,12.239,31,41.4,4.890,11.645,6.119,5.488,106,320,0.00000000,0x0000,76
SATPHA0341,2019344,18.4954910,7.90526,7.93121,25.6143,nan,nan,nan,nan,-1.14089906,-1.01388752,0.73467373,12.239,33,41.4,4.898,11.645,6.117,5.504,501,274,0.00000000,0x0000,85
SATPHA0341,2019344,18.4982681,7.90578,7.93153,25.6146,nan,nan,nan,nan,-1.14086836,-1.01386815,0.73466658,12.239,33,41.3,4.890,11.645,6.118,5.508,172,391,0.00000000,0x0000,62
SATPHA0341,2019344,18.5010471,7.90533,7.93114,25.6146,nan,nan,nan,nan,-1.14089488,-1.01389110,0.73466539,12.239,31,41.3,4.890,11.645,6.119,5.511,255,245,0.00000000,0x0000,106
SATPHA0341,2019344,18.5038242,7.90485,7.93071,25.6145,nan,nan,nan,nan,-1.14092350,-1.01391702,0.73466837,12.239,33,41.3,4.898,11.653,6.119,5.512,472,58,0.00000000,0x0000,145
SATPHA0341,2019344,18.5066032,7.90514,7.93102,25.6146,nan,nan,nan,nan,-1.14090591,-1.01389825,0.73466479,12.231,31,41.2,4.898,11.645,6.119,5.513,615,294,0.00000000,0x0000,98
SATPHA0341,2019344,18.5093803,7.90496,7.93073,25.6144,nan,nan,nan,nan,-1.14091664,-1.01391613,0.73467135,12.239,31,41.1,4.890,11.637,6.119,5.514,520,592,0.00000000,0x0000,101
SATPHA0341,2019344,18.5121574,7.90556,7.93133,25.6142,nan,nan,nan,nan,-1.14088147,-1.01388067,0.73467612,12.239,33,41.0,4.898,11.645,6.120,5.515,15,493,0.00000000,0x0000,149
SATPHA0341,2019344,18.5149364,7.90506,7.93077,25.6141,nan,nan,nan,nan,-1.14091098,-1.01391404,0.73467820,12.231,33,40.9,4.898,11.653,6.120,5.515,597,403,0.00000000,0x0000,99
SATPHA0341,2019344,18.5177135,7.90508,7.93083,25.6140,nan,nan,nan,nan,-1.14091008,-1.01391047,0.73468029,12.223,31,40.9,4.890,11.645,6.120,5.516,369,412,0.00000000,0x0000,118
SATPHA0341,2019344,18.5204906,7.90511,7.93084,25.6142,nan,nan,nan,nan,-1.14090830,-1.01390957,0.73467612,12.231,33,40.8,4.890,11.653,6.120,5.516,574,51,0.00000000,0x0000,168
