SATFHR,APP-VERSION,SeaFET v3.8.0
SATFHR,SERIAL-NUMBER,0341
SATFHR,CAL_PHINT_OFFSET_COEFF,-1.280614e+00
SATFHR,CAL_PHINT_SLOPE_COEFF,-1.101000e-03
SATFHR,CAL_PHEXT_OFFSET_COEFF,-1.209161e+00
SATFHR,CAL_PHEXT_SLOPE_COEFF,-1.048000e-03
SATFHR,ONBOARD_SALINITY_PSU,35.000
SATFHR,SAMPLES_AVERAGED,10
SATPHA0341,2019361,21.5826148,10.50522,8.93686,23.9484,nan,nan,nan,nan,-0.98842859,-0.95600247,0.77349513,12.119,29,14.6,4.898,11.306,6.122,5.757,0,386,0.00000000,0x0000,112
SATPHA0341,2019361,21.5853939,10.50545,8.93691,23.9509,nan,nan,nan,nan,-0.98841220,-0.95599681,0.77343612,12.119,30,14.6,4.874,11.314,6.114,5.785,0,10,0.00000000,0x0000,188
SATPHA0341,2019361,21.5853939,10.50545,8.93691,23.9509,nan,nan,nan,nan,-0.98841220,-0.95599681,0.77343612,12.119,30,14.5,4.890,11.314,6.119,5.794,0,279,0.00000000,0x0000,121
SATPHA0341,2019365,16.0842018,11.30937,10.01736,25.2440,nan,nan,nan,nan,-0.93954205,-0.89060187,0.74316650,12.239,33,7.2,4.898,11.322,6.117,5.748,0,635,0.00000000,0x0000,163
SATPHA0341,2019365,16.0869808,11.30971,10.01761,25.2443,nan,nan,nan,nan,-0.93952149,-0.89058667,0.74315875,12.231,35,7.2,4.898,11.322,6.114,5.770,0,36,0.00000000,0x0000,192
SATPHA0341,2019365,16.0897579,11.30967,10.01752,25.2442,nan,nan,nan,nan,-0.93952447,-0.89059174,0.74316084,12.231,34,7.2,4.890,11.330,6.115,5.774,0,76,0.00000000,0x0000,195
SATPHA0341,2019365,16.0925350,11.30961,10.01761,25.2441,nan,nan,nan,nan,-0.93952775,-0.89058697,0.74316382,12.223,34,7.2,4.914,11.330,6.115,5.775,0,355,0.00000000,0x0000,162
SATPHA0341,2019365,16.0953121,11.30939,10.01747,25.2438,nan,nan,nan,nan,-0.93954145,-0.89059531,0.74317097,12.223,34,7.2,4.914,11.322,6.116,5.776,0,453,0.00000000,0x0000,163
SATPHA0341,2019365,16.0980930,11.30913,10.01704,25.2441,nan,nan,nan,nan,-0.93955636,-0.89062064,0.74316322,12.215,36,7.2,4.898,11.330,6.116,5.777,0,334,0.00000000,0x0000,173
SATPHA0341,2019365,16.1008701,11.30908,10.01703,25.2439,nan,nan,nan,nan,-0.93955963,-0.89062094,0.74316740,12.231,34,7.2,4.898,11.322,6.116,5.778,0,259,0.00000000,0x0000,161
